SCHEDULED_DEPARTURE,carrier,DEPARTURE_TIME,dest,distance,flightnumber,origin,weather,dayweek,daymonth,tailnu,delay,DEPARTURE_DELAY,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,delaytimeweatherbad,delaytimeweathergood,YEAR,MONTH,DAY,DATE
814,MQ,1607,LGA,214,4964,DCA,1,1,26,N730MQ,delayed,11,189,189,162,1023,1034,11,163.83,13.33,2015,3,12,3/1/1997
814,MQ,2010,LGA,214,4976,DCA,1,1,26,N728MQ,delayed,-2,43,43,29,857,858,1,163.81,13.32,2015,3,12,4/1/1997
814,UA,929,LGA,229,846,IAD,1,1,26,N525UA,delayed,-8,169,169,144,1203,1159,-4,163.81,13.315,2015,3,12,5/1/1997
815,US,646,LGA,214,1479,DCA,0,1,26,N767UW,delayed,-5,246,246,237,1021,1026,5,163.78,13.3,2015,3,12,6/1/1997
815,US,729,LGA,214,2160,DCA,0,1,26,N704UW,delayed,-8,169,169,144,1104,1050,-14,163.78,13.29,2015,3,12,7/1/1997
815,US,801,LGA,214,2162,DCA,0,1,26,N762UW,ontime,-2,121,121,90,1016,1021,5,163.86,13.315,2015,3,12,8/1/1997
815,US,925,LGA,214,2164,DCA,1,1,26,N760UW,delayed,29,257,257,237,1432,1500,28,163.92,13.315,2015,3,12,9/1/1997
815,US,956,LGA,214,2166,DCA,0,1,26,N710UW,ontime,-8,188,188,145,1323,1312,-11,163.92,13.311,2015,3,12,10/1/1997
815,US,1100,LGA,214,2168,DCA,0,1,26,N704UW,delayed,-2,128,128,102,1023,1018,-5,163.94,13.32,2015,3,12,11/1/1997
815,US,1358,LGA,214,2174,DCA,0,1,26,N710UW,ontime,7,117,117,75,1012,1020,8,163.95,13.31,2015,3,12,12/1/1997
815,US,1559,LGA,214,2178,DCA,0,1,26,N762UW,ontime,-2,230,230,199,1505,1503,-2,163.9583,13.315,2015,3,13,1/1/1998
815,US,1703,LGA,214,2180,DCA,0,1,26,N760UW,ontime,-7,155,155,140,1050,1043,-7,164.02,13.31,2015,3,13,2/1/1998
815,US,1756,LGA,214,2182,DCA,0,1,26,N710UW,ontime,77,95,95,66,950,1052,62,163.98,13.33,2015,3,13,3/1/1998
815,US,1900,LGA,214,2184,DCA,0,1,26,N704UW,ontime,0,85,85,52,840,820,-20,163.97,13.325,2015,3,13,4/1/1998
815,US,1955,LGA,214,2186,DCA,0,1,26,N762UW,ontime,10,195,195,168,1230,1246,16,163.98,13.3344,2015,3,13,5/1/1998
815,US,2118,LGA,214,2188,DCA,0,1,26,N760UW,delayed,-5,140,140,108,1035,1020,-15,163.9939,13.3384,2015,3,13,6/1/1998
815,RU,1737,EWR,169,3372,BWI,0,1,26,N15555,delayed,-3,130,130,110,1025,1017,-8,164.0176,13.36,2015,3,13,7/1/1998
815,RU,1504,EWR,169,2403,BWI,0,1,26,N17513,ontime,-5,110,110,75,1005,938,-27,164.01,13.36,2015,3,13,8/1/1998
815,CO,750,EWR,199,806,DCA,1,1,26,N13624,delayed,2,200,200,157,1235,1235,0,163.99,13.35,2015,3,13,9/1/1998
815,CO,1922,EWR,199,816,DCA,0,1,26,N23661,delayed,4,245,245,200,1420,1403,-17,164.01,13.35,2015,3,13,10/1/1998
815,CO,1254,EWR,199,808,DCA,0,1,26,N33637,ontime,-9,319,319,265,1634,1552,-42,164,13.3301,2015,3,13,11/1/1998
815,DH,840,EWR,213,7299,IAD,0,1,26,N655BR,ontime,-3,115,115,85,1010,1010,0,164.05,13.339,2015,3,13,12/1/1998
815,DH,1501,EWR,213,7303,IAD,0,1,26,N685BR,delayed,9,165,165,134,1200,1223,23,164.02,13.3207,2015,3,13,1/1/1999
815,DH,2150,EWR,213,7304,IAD,0,1,26,N631BR,delayed,-1,200,200,155,1235,1222,-13,164.03,13.325,2015,3,13,2/1/1999
815,DH,632,EWR,213,7305,IAD,0,1,26,N316UE,ontime,-7,120,120,90,1115,1127,12,164.11,13.325,2015,3,13,3/1/1999
815,DH,1457,EWR,213,7307,IAD,1,1,26,N320UE,delayed,-1,290,290,244,1605,1544,-21,164.08,13.3235,2015,3,13,4/1/1999
815,RU,1500,EWR,213,2156,IAD,0,1,26,N14116,delayed,26,255,255,228,1130,1155,25,164.1,13.325,2015,3,13,5/1/1999
815,RU,2055,EWR,199,2879,DCA,0,1,26,N21537,ontime,-3,100,100,78,955,950,-5,164.115,13.35,2015,3,13,6/1/1999
815,RU,856,EWR,199,2582,DCA,0,1,26,N13929,ontime,1,130,130,98,1125,1151,26,164.114,13.36,2015,3,13,7/1/1999
815,RU,1939,EWR,213,2385,IAD,0,1,26,N34110,delayed,-4,60,60,47,915,935,20,164.13,13.357,2015,3,13,8/1/1999
815,RU,1258,EWR,213,2692,IAD,0,1,26,N16511,ontime,-9,117,117,81,1012,943,-29,164.15,13.345,2015,3,13,9/1/1999
815,RU,1754,EWR,213,2497,IAD,0,1,26,N11539,delayed,-3,295,295,254,1610,1553,-17,164.16,13.345,2015,3,13,10/1/1999
815,RU,1358,EWR,199,2216,DCA,0,1,26,N15973,ontime,0,305,305,263,1620,1559,-21,164.16,13.3593,2015,3,13,11/1/1999
815,RU,1755,EWR,199,2261,DCA,1,1,26,N16927,delayed,-5,380,380,360,1135,1137,2,164.1921,13.355,2015,3,13,12/1/1999
815,OH,1515,JFK,184,5935,BWI,0,2,27,N712CA,ontime,-1,316,316,279,1631,1612,-19,164.16,13.36,2015,3,13,1/1/2000
815,DH,1941,JFK,213,6155,DCA,0,2,27,N420FJ,delayed,2,288,288,290,1103,1130,27,164.08,13.35,2015,3,13,2/1/2000
815,DH,1409,LGA,229,7208,IAD,1,2,27,N661BR,delayed,-14,82,82,50,937,911,-26,164.075,13.3452,2015,3,14,3/1/2000
815,DH,1520,LGA,229,7211,IAD,1,2,27,N676BR,delayed,-7,395,395,352,1150,1203,13,164.095,13.36,2015,3,14,4/1/2000
815,DH,1735,LGA,229,7215,IAD,1,2,27,N631BR,delayed,-2,173,173,142,1108,1103,-5,164.1,13.35,2015,3,14,5/1/2000
815,DH,845,LGA,229,7790,IAD,1,2,27,N624BR,delayed,-6,101,101,58,956,922,-34,164.08,13.3699,2015,3,14,6/1/2000
815,DH,1031,LGA,229,7792,IAD,0,2,27,N676BR,ontime,-3,110,110,78,1005,951,-14,164,13.3493,2015,3,14,7/1/2000
815,DH,837,JFK,228,7800,IAD,0,2,27,N670BR,delayed,-6,352,352,340,1207,1214,7,164.02,13.355,2015,3,14,8/1/2000
815,DH,1342,JFK,228,7806,IAD,0,2,27,N643BR,delayed,-6,210,210,184,1345,1337,-8,163.99,13.3457,2015,3,14,9/1/2000
815,DH,1512,JFK,228,7808,IAD,1,2,27,N324UE,delayed,1,123,123,88,1118,1137,19,163.92,13.34,2015,3,14,10/1/2000
815,DH,1915,JFK,228,7812,IAD,1,2,27,N316UE,delayed,-13,188,188,147,1123,1106,-17,163.9,13.35,2015,3,14,11/1/2000
815,DH,2155,JFK,228,7814,IAD,1,2,27,N648BR,delayed,0,328,328,278,1043,1014,-29,163.866,13.345,2015,3,14,12/1/2000
815,DL,1505,JFK,213,746,DCA,0,2,27,N927DA,delayed,-2,374,374,337,1229,1210,-19,163.9,13.34,2015,3,14,1/1/2001
815,DL,731,LGA,214,1742,DCA,0,2,27,N232DZ,ontime,-8,202,202,150,1137,1108,-29,163.9,13.35,2015,3,14,2/1/2001
815,DL,842,LGA,214,1744,DCA,0,2,27,N242DL,delayed,0,89,89,58,844,829,-15,163.9,13.34,2015,3,14,3/1/2001
815,DL,1032,LGA,214,1748,DCA,0,2,27,N225DL,ontime,-8,173,173,158,1108,1104,-4,163.875,13.34,2015,3,14,4/1/2001
815,DL,1231,LGA,214,1752,DCA,0,2,27,N242DL,ontime,-5,94,94,63,849,830,-19,164.02,13.3365,2015,3,15,5/1/2001
815,DL,1430,LGA,214,1756,DCA,0,2,27,N225DL,ontime,14,90,90,78,845,924,39,163.98,13.35,2015,3,15,6/1/2001
815,DL,1750,LGA,214,1760,DCA,0,2,27,N242DL,delayed,3,140,140,111,935,937,2,163.91,13.34,2015,3,15,7/1/2001
815,DL,1927,LGA,214,1764,DCA,0,2,27,N225DL,delayed,15,103,103,73,958,1026,28,163.91,13.335,2015,3,15,8/1/2001
815,DL,2030,LGA,214,1768,DCA,0,2,27,N232DZ,delayed,4,95,95,56,850,834,-16,163.86,13.33,2015,3,15,9/1/2001
815,MQ,1551,JFK,213,4752,DCA,0,2,27,N845MQ,delayed,1,88,88,668,943,963,20,163.8,13.325,2015,3,15,10/1/2001
815,MQ,1915,JFK,213,4784,DCA,1,2,27,N710MQ,delayed,-7,95,95,52,850,821,-29,163.8,13.3265,2015,3,15,11/1/2001
815,MQ,700,LGA,214,4952,DCA,0,2,27,N713MQ,delayed,5,60,60,668,915,930,15,163.89,13.321,2015,3,15,12/1/2001
815,MQ,810,LGA,214,4954,DCA,0,2,27,N722MQ,ontime,-5,103,103,73,958,949,-9,163.84,13.3289,2015,3,15,1/1/2002
815,MQ,1612,LGA,214,4966,DCA,1,2,27,N719MQ,delayed,-9,105,105,67,1000,955,-5,163.9,13.33,2015,3,15,2/1/2002
815,MQ,1459,LGA,214,4968,DCA,0,2,27,N711MQ,ontime,-1,148,148,117,1043,1029,-14,163.91,13.34,2015,3,15,3/1/2002
815,MQ,1855,LGA,214,4970,DCA,1,2,27,N703MQ,delayed,-9,125,125,109,920,910,-10,163.89,13.3298,2015,3,15,4/1/2002
815,UA,1026,LGA,229,846,IAD,1,2,27,N534UA,delayed,-4,181,181,142,1016,1020,4,163.87,13.311,2015,3,15,5/1/2002
815,US,625,LGA,214,1479,DCA,0,2,27,N744UW,ontime,100,121,121,85,1116,1244,88,163.85,13.314,2015,3,15,6/1/2002
815,US,657,LGA,214,2160,DCA,0,2,27,N741UW,ontime,-11,50,50,32,905,854,-11,163.82,13.315,2015,3,15,7/1/2002
816,US,757,LGA,214,2162,DCA,0,2,27,N704UW,ontime,4,139,139,110,1035,1026,-9,163.84,13.33,2015,3,15,8/1/2002
816,US,858,LGA,214,2164,DCA,0,2,27,N733UW,ontime,10,334,334,287,1550,1552,2,163.85,13.32,2015,3,15,9/1/2002
816,US,956,LGA,214,2166,DCA,0,2,27,N724UW,ontime,3,130,130,100,1026,1019,-7,163.87,13.3252,2015,3,15,10/1/2002
816,US,1057,LGA,214,2168,DCA,0,2,27,N741UW,ontime,-9,81,81,52,937,915,-22,163.855,13.32,2015,3,15,11/1/2002
816,US,1156,LGA,214,2170,DCA,0,2,27,N704UW,ontime,-5,54,54,21,910,906,-4,163.8809,13.325,2015,3,15,12/1/2002
817,US,1300,LGA,214,2172,DCA,0,2,27,N733UW,ontime,-8,35,35,24,852,845,-7,163.86,13.3284,2015,3,15,1/1/2003
818,US,1357,LGA,214,2174,DCA,0,2,27,N724UW,ontime,34,282,282,212,1100,1052,-8,163.885,13.3299,2015,3,15,2/1/2003
818,US,1457,LGA,214,2176,DCA,0,2,27,N741UW,ontime,43,162,162,140,1100,1140,40,163.91,13.335,2015,3,15,3/1/2003
818,US,1559,LGA,214,2178,DCA,0,2,27,N704UW,ontime,-2,162,162,125,1100,1043,-17,163.88,13.3292,2015,3,16,4/1/2003
818,US,1657,LGA,214,2180,DCA,0,2,27,N733UW,ontime,3,136,136,668,1134,1140,15,163.86,13.32,2015,3,16,5/1/2003
819,RU,657,EWR,169,2703,BWI,0,2,27,N12921,delayed,-4,60,60,33,919,922,3,163.93,13.33,2015,3,16,6/1/2003
820,CO,1813,EWR,199,814,DCA,1,2,27,N10323,delayed,-3,115,115,91,1015,1006,-9,163.91,13.33,2015,3,16,7/1/2003
820,CO,1257,EWR,199,808,DCA,0,2,27,N14613,delayed,-9,146,146,120,1146,1138,-8,163.955,13.3448,2015,3,16,8/1/2003
820,DH,840,EWR,213,7299,IAD,0,2,27,N646BR,delayed,-4,285,285,248,1605,1539,-26,163.9808,13.35,2015,3,16,9/1/2003
820,DH,1824,EWR,213,7302,IAD,1,2,27,N708BR,delayed,-4,320,320,305,1640,1643,3,164,13.355,2015,3,16,10/1/2003
820,DH,1348,EWR,213,7303,IAD,0,2,27,N708BR,delayed,11,60,60,36,920,924,4,163.98,13.36,2015,3,16,11/1/2003
820,DH,2150,EWR,213,7304,IAD,0,2,27,N646BR,delayed,-1,255,255,233,1035,1037,2,163.98,13.355,2015,3,16,12/1/2003
820,DH,1444,EWR,213,7307,IAD,1,2,27,N322UE,delayed,-4,140,140,123,940,934,-6,163.92,13.355,2015,3,16,1/1/2004
820,RU,1456,EWR,213,2156,IAD,0,2,27,N18982,delayed,-5,65,65,44,925,910,-15,163.98,13.37,2015,3,16,2/1/2004
820,RU,711,EWR,213,2855,IAD,1,2,27,N17984,delayed,-2,115,115,93,915,916,1,163.98,13.37,2015,3,16,3/1/2004
820,RU,641,EWR,199,2761,DCA,0,2,27,N34110,ontime,6,110,110,87,1010,1010,0,164,13.39,2015,3,16,4/1/2004
820,OH,1500,JFK,184,5935,BWI,0,3,28,N809CA,ontime,-4,70,70,49,1030,1022,-8,163.97,13.4,2015,3,16,5/1/2004
820,DH,1631,JFK,213,6155,DCA,0,3,28,N451FJ,ontime,3,356,356,317,1116,1058,-18,163.9068,13.415,2015,3,16,6/1/2004
820,DH,1238,LGA,229,7208,IAD,0,3,28,N647BR,ontime,3,242,242,216,1022,1038,16,163.8477,13.4101,2015,3,16,7/1/2004
820,DH,1552,LGA,229,7211,IAD,0,3,28,N329UE,delayed,-2,242,242,213,1022,1043,21,163.8392,13.43,2015,3,16,8/1/2004
820,DH,1744,LGA,229,7215,IAD,0,3,28,N651BR,ontime,-4,99,99,55,959,959,0,163.78,13.4248,2015,3,17,9/1/2004
820,DH,2151,LGA,229,7684,IAD,0,3,28,N634BR,delayed,18,152,152,118,1152,1153,1,163.75,13.43,2015,3,17,10/1/2004
820,DH,640,LGA,229,7790,IAD,0,3,28,N679BR,ontime,4,280,280,225,1500,1429,-31,163.6951,13.421,2015,3,17,11/1/2004
820,DH,1038,LGA,229,7792,IAD,0,3,28,N329UE,ontime,2,172,172,143,1012,1011,-1,163.66,13.415,2015,3,17,12/1/2004
820,DH,912,JFK,228,7800,IAD,0,3,28,N660BR,delayed,36,116,116,95,916,951,35,163.67,13.45,2015,3,17,1/1/2005
820,DH,1331,JFK,228,7806,IAD,0,3,28,N689BR,delayed,11,95,95,70,955,1005,10,163.71,13.43,2015,3,17,2/1/2005
820,DH,1451,JFK,228,7808,IAD,0,3,28,N301UE,ontime,-2,250,250,225,1430,1426,-4,163.63,13.425,2015,3,17,3/1/2005
820,DH,1642,JFK,228,7810,IAD,0,3,28,N320UE,ontime,8,160,160,668,1100,1300,65,163.59,13.41,2015,3,17,4/1/2005
820,DH,1832,JFK,228,7812,IAD,0,3,28,N332UE,delayed,113,192,192,152,1132,1308,96,163.51,13.425,2015,3,17,5/1/2005
820,DH,2118,JFK,228,7814,IAD,0,3,28,N658BR,ontime,-3,277,277,244,957,941,-16,163.62,13.4352,2015,3,17,6/1/2005
820,DH,1610,JFK,228,7816,IAD,0,3,28,N328UE,ontime,-5,110,110,71,1110,1056,-14,163.55,13.45,2015,3,17,7/1/2005
820,DL,1451,JFK,213,746,DCA,0,3,28,N921DL,ontime,-2,152,152,122,1052,1035,-17,163.58,13.46,2015,3,17,8/1/2005
820,DL,729,LGA,214,1742,DCA,0,3,28,N242DL,ontime,-7,125,125,89,1125,1104,-21,163.57,13.49,2015,3,17,9/1/2005
820,DL,931,LGA,214,1746,DCA,0,3,28,N225DL,ontime,-2,208,208,171,1248,1237,-11,163.58,13.485,2015,3,17,10/1/2005
820,DL,1130,LGA,214,1750,DCA,0,3,28,N242DL,ontime,-6,186,186,153,1026,1000,-26,163.82,13.49,2015,3,17,11/1/2005
820,DL,1329,LGA,214,1754,DCA,0,3,28,N225DL,ontime,-1,106,106,64,1006,941,-25,163.8,13.505,2015,3,17,12/1/2005
820,DL,1529,LGA,214,1758,DCA,0,3,28,N242DL,ontime,9,67,67,42,927,928,1,163.7,13.51,2015,3,17,1/1/2006
820,DL,1729,LGA,214,1762,DCA,0,3,28,N225DL,ontime,-7,109,109,73,909,906,-3,163.68,13.52,2015,3,17,2/1/2006
820,DL,1830,LGA,214,1764,DCA,0,3,28,N241DL,ontime,-2,165,165,130,1105,1049,-16,163.661,13.525,2015,3,17,3/1/2006
820,DL,2030,LGA,214,1768,DCA,0,3,28,N232DZ,delayed,-5,320,320,303,1140,1132,-8,163.6,13.51,2015,3,17,4/1/2006
820,MQ,1529,JFK,213,4752,DCA,0,3,28,N723MQ,ontime,55,170,170,668,1010,1019,9,163.66,13.4944,2015,3,18,5/1/2006
820,MQ,1833,JFK,213,4784,DCA,0,3,28,N845MQ,ontime,-6,85,85,49,945,1006,21,163.63,13.475,2015,3,18,6/1/2006
820,MQ,756,LGA,214,4954,DCA,0,3,28,N708MQ,delayed,-4,178,178,155,1318,1338,20,163.5307,13.47,2015,3,18,7/1/2006
820,MQ,1424,LGA,214,4966,DCA,0,3,28,N836MQ,delayed,-12,89,89,61,949,938,-11,163.6,13.4624,2015,3,18,8/1/2006
820,MQ,1513,LGA,214,4968,DCA,0,3,28,N845MQ,ontime,-6,114,114,76,1014,1022,8,163.52,13.47,2015,3,18,9/1/2006
820,MQ,1551,LGA,214,4970,DCA,0,3,28,N722MQ,ontime,-7,111,111,75,1011,1020,9,163.53,13.47,2015,3,18,10/1/2006
821,MQ,1719,LGA,214,4972,DCA,0,3,28,N716MQ,delayed,0,179,179,148,1020,1014,-6,163.45,13.47,2015,3,18,11/1/2006
821,MQ,1941,LGA,214,4976,DCA,0,3,28,N729MQ,delayed,15,131,131,94,932,942,10,163.52,13.49,2015,3,18,12/1/2006
821,UA,849,LGA,229,846,IAD,0,3,28,N540UA,ontime,6,56,56,35,917,929,12,163.497,13.5,2015,3,18,1/1/2007
822,US,628,LGA,214,1479,DCA,0,3,28,N758UW,ontime,-3,108,108,79,1010,1007,-3,163.49,13.495,2015,3,18,2/1/2007
822,US,657,LGA,214,2160,DCA,0,3,28,N722UW,ontime,-1,308,308,261,1030,1035,5,163.53,13.51,2015,3,18,3/1/2007
822,US,830,LGA,214,2162,DCA,0,3,28,N704UW,delayed,-1,59,59,36,921,924,3,163.56,13.51,2015,3,18,4/1/2007
823,US,921,LGA,214,2164,DCA,0,3,28,N741UW,delayed,7,190,190,154,1333,1320,-13,163.55,13.505,2015,3,18,5/1/2007
823,US,1005,LGA,214,2166,DCA,0,3,28,N709UW,ontime,68,141,141,112,1144,1244,60,163.41,13.5099,2015,3,18,6/1/2007
823,US,1056,LGA,214,2168,DCA,0,3,28,N722UW,ontime,-1,336,336,294,1659,1642,-17,163.38,13.52,2015,3,18,7/1/2007
823,US,1257,LGA,214,2172,DCA,0,3,28,N741UW,ontime,-5,142,142,126,1045,1053,8,164,13.52,2015,3,18,8/1/2007
823,US,1458,LGA,214,2176,DCA,0,3,28,N722UW,delayed,79,131,131,105,1134,1255,81,163.54,13.54,2015,3,18,9/1/2007
824,US,1555,LGA,214,2178,DCA,0,3,28,N704UW,delayed,-7,113,113,75,1017,1002,-15,163.33,13.575,2015,3,18,10/1/2007
824,US,1656,LGA,214,2180,DCA,0,3,28,N709UW,ontime,-6,255,255,233,1439,1431,-8,163.34,13.56,2015,3,18,11/1/2007
825,US,1758,LGA,214,2182,DCA,0,3,28,N727UW,ontime,1,317,317,296,1642,1638,-4,163.6599,13.47,2015,3,18,12/1/2007
825,US,1855,LGA,214,2184,DCA,0,3,28,N722UW,ontime,-5,133,133,122,1038,1040,2,163.58,13.46,2015,3,19,1/1/2008
825,US,1956,LGA,214,2186,DCA,0,3,28,N768UW,delayed,0,165,165,144,1210,1206,-4,163.73,13.3757,2015,3,19,2/1/2008
825,US,2054,LGA,214,2188,DCA,0,3,28,N765UW,ontime,60,160,160,119,1005,1121,76,163.83,13.38,2015,3,19,3/1/2008
825,RU,1454,EWR,169,2403,BWI,0,3,28,N14952,ontime,-1,59,59,26,924,912,-12,163.84,13.39,2015,3,19,4/1/2008
825,RU,1022,EWR,169,2303,BWI,0,3,28,N13914,ontime,1,120,120,95,925,926,1,163.87,13.37,2015,3,19,5/1/2008
825,RU,1848,EWR,169,3372,BWI,0,3,28,N18102,delayed,-1,280,280,281,1105,1140,35,163.75,13.35,2015,3,19,6/1/2008
825,CO,1723,EWR,199,814,DCA,0,3,28,N14336,ontime,-1,160,160,141,1005,1001,-4,163.82,13.3038,2015,3,19,7/1/2008
825,CO,1937,EWR,199,816,DCA,0,3,28,N18611,delayed,0,170,170,136,1115,1054,-21,164.028,13.2863,2015,3,19,8/1/2008
825,CO,1256,EWR,199,808,DCA,0,3,28,N19638,ontime,-8,145,145,125,1050,1038,-12,163.84,13.28,2015,3,19,9/1/2008
825,DH,836,EWR,213,7299,IAD,0,3,28,N683BR,ontime,-9,330,330,289,1055,1024,-31,163.78,13.326,2015,3,19,10/1/2008
825,DH,1715,EWR,213,7302,IAD,0,3,28,N679BR,delayed,-9,330,330,278,1555,1540,-15,163.81,13.32,2015,3,19,11/1/2008
825,DH,1354,EWR,213,7303,IAD,0,3,28,N679BR,delayed,-8,135,135,105,1040,1015,-25,163.86,13.33,2015,3,19,12/1/2008
825,DH,2116,EWR,213,7304,IAD,0,3,28,N640BR,ontime,0,185,185,146,1030,1026,-4,163.92,13.315,2015,3,19,1/1/2009
825,DH,627,EWR,213,7305,IAD,0,3,28,N329UE,ontime,-3,85,85,62,950,958,8,163.89,13.3499,2015,3,19,2/1/2009
825,DH,1425,EWR,213,7307,IAD,0,3,28,N312UE,ontime,-2,354,354,302,1619,1549,-30,163.96,13.3599,2015,3,19,3/1/2009
825,RU,1355,EWR,199,2216,DCA,0,3,28,N13914,ontime,-1,190,190,155,1135,1152,17,163.84,13.3717,2015,3,19,4/1/2009
825,RU,1650,EWR,213,2497,IAD,0,3,28,N14991,ontime,17,215,215,176,1300,1255,-5,163.934,13.3665,2015,3,19,5/1/2009
825,RU,2120,EWR,199,2879,DCA,0,3,28,N14947,delayed,2,123,123,79,1128,1110,-18,163.85,13.341,2015,3,19,6/1/2009
825,RU,1855,EWR,213,2385,IAD,0,3,28,N17521,ontime,-4,66,66,40,931,920,-11,163.85,13.33,2015,3,19,7/1/2009
825,RU,1628,EWR,199,2181,DCA,0,3,28,N16571,ontime,42,170,170,142,1115,1145,30,163.7942,13.355,2015,3,20,8/1/2009
825,RU,911,EWR,199,2582,DCA,0,3,28,N12921,delayed,0,83,83,40,948,934,-14,163.79,13.36,2015,3,20,9/1/2009
825,RU,700,EWR,213,2855,IAD,0,3,28,N15983,ontime,-5,244,244,214,1029,1018,-11,163.69,13.34,2015,3,20,10/1/2009
825,RU,1523,EWR,199,2261,DCA,0,3,28,N12540,ontime,2,110,110,668,1015,1025,12,163.72,13.33,2015,3,20,11/1/2009
825,RU,1453,EWR,213,2156,IAD,0,3,28,N11119,ontime,1,133,133,668,1138,1120,-14,163.69,13.34,2015,3,20,12/1/2009
825,OH,1455,JFK,184,5935,BWI,0,4,29,N435CA,ontime,2,90,90,43,855,824,-31,163.8141,13.3399,2015,3,20,1/1/2010
825,DH,1636,JFK,213,6155,DCA,0,4,29,N402FJ,ontime,9,68,68,668,933,900,-25,163.74,13.355,2015,3,20,2/1/2010
825,DH,1321,LGA,229,7208,IAD,0,4,29,N651BR,delayed,-7,63,63,39,928,915,-13,163.77,13.35,2015,3,20,3/1/2010
825,DH,1609,LGA,229,7211,IAD,0,4,29,N642BR,delayed,-2,114,114,71,1019,1017,-2,163.67,13.35,2015,3,20,4/1/2010
825,DH,1939,LGA,229,7215,IAD,0,4,29,N642BR,delayed,-8,129,129,114,1134,1136,2,163.58,13.357,2015,3,20,5/1/2010
826,DH,2120,LGA,229,7684,IAD,0,4,29,N622BR,ontime,-1,150,150,122,1056,1048,-8,163.5785,13.3348,2015,3,20,6/1/2010
826,DH,721,LGA,229,7790,IAD,0,4,29,N669BR,delayed,-5,67,67,41,933,922,-11,163.62,13.33,2015,3,20,7/1/2010
827,DH,837,JFK,228,7800,IAD,0,4,29,N634BR,ontime,-6,145,145,124,1052,1039,-13,163.66,13.3301,2015,3,20,8/1/2010
827,DH,1232,JFK,228,7806,IAD,0,4,29,N708BR,ontime,-2,86,86,57,953,940,-13,163.7802,13.3399,2015,3,20,9/1/2010
827,DH,1450,JFK,228,7808,IAD,0,4,29,N322UE,ontime,9,143,143,123,1150,1208,18,163.71,13.3499,2015,3,20,10/1/2010
827,DH,1644,JFK,228,7810,IAD,0,4,29,N314UE,ontime,264,148,148,132,1155,1625,270,163.67,13.3101,2015,3,20,11/1/2010
829,DH,1737,JFK,228,7812,IAD,0,4,29,N324UE,ontime,21,273,273,232,1102,1100,-2,163.68,13.316,2015,3,21,12/1/2010
829,DH,2115,JFK,228,7814,IAD,0,4,29,N620BR,ontime,-2,80,80,43,949,928,-21,163.71,13.28,2015,3,21,1/1/2011
829,DH,1613,JFK,228,7816,IAD,0,4,29,N330UE,ontime,-7,254,254,236,1143,1134,-9,163.6665,13.25,2015,3,21,2/1/2011
830,DL,1500,JFK,213,746,DCA,0,4,29,N954DL,delayed,-2,126,126,97,1036,1036,0,163.63,13.27,2015,3,21,3/1/2011
830,DL,630,LGA,214,1740,DCA,0,4,29,N241DL,ontime,-5,103,103,74,1013,1011,-2,163.7246,13.28,2015,3,21,4/1/2011
830,DL,728,LGA,214,1742,DCA,0,4,29,N242DL,ontime,-5,387,387,361,1157,1153,-4,163.75,13.2791,2015,3,21,5/1/2011
830,DL,834,LGA,214,1744,DCA,0,4,29,N225DL,delayed,36,238,238,219,1128,1205,37,163.7564,13.265,2015,3,21,6/1/2011
830,DL,1032,LGA,214,1748,DCA,0,4,29,N232DZ,ontime,-6,230,230,201,1420,1408,-12,163.7601,13.261,2015,3,21,7/1/2011
830,DL,1128,LGA,214,1750,DCA,0,4,29,N242DL,ontime,0,402,402,352,1212,1145,-27,163.67,13.2653,2015,3,21,8/1/2011
830,DL,1230,LGA,214,1752,DCA,0,4,29,N225DL,ontime,-4,320,320,281,1650,1622,-28,163.6778,13.27,2015,3,21,9/1/2011
830,DL,1329,LGA,214,1754,DCA,0,4,29,N241DL,ontime,3,105,105,74,1015,1003,-12,163.67,13.27,2015,3,21,10/1/2011
830,DL,1430,LGA,214,1756,DCA,0,4,29,N232DZ,ontime,-2,95,95,71,1005,1009,4,163.75,13.27,2015,3,21,11/1/2011
830,DL,1531,LGA,214,1758,DCA,0,4,29,N242DL,ontime,0,155,155,126,1105,1059,-6,163.75,13.2847,2015,3,21,1/1/1991
830,DL,1629,LGA,214,1760,DCA,0,4,29,N225DL,ontime,14,65,65,46,935,940,5,163.66,13.2883,2015,3,21,2/1/1991
830,DL,1730,LGA,214,1762,DCA,0,4,29,N241DL,ontime,6,135,135,116,1145,1143,-2,163.6619,13.2799,2015,3,21,3/1/1991
830,DL,1829,LGA,214,1764,DCA,0,4,29,N221DL,ontime,-6,145,145,119,955,944,-11,163.69,13.29,2015,3,21,4/1/1991
830,DL,1928,LGA,214,1766,DCA,0,4,29,N242DL,ontime,1,275,275,242,1105,1053,-12,163.66,13.28,2015,3,21,5/1/1991
830,DL,2031,LGA,214,1768,DCA,0,4,29,N225DL,ontime,-2,165,165,138,1215,1200,-15,163.62,13.29,2015,3,21,6/1/1991
830,MQ,1633,JFK,213,4752,DCA,0,4,29,N710MQ,delayed,3,245,245,216,1035,1024,-11,163.57,13.2801,2015,3,21,7/1/1991
830,MQ,559,JFK,213,4760,DCA,0,4,29,N701MQ,ontime,-5,165,165,144,1315,1307,-8,163.63,13.2898,2015,3,21,8/1/1991
