schedtime,carrier,deptime,dest,distance,date,flightnumber,origin,weather,dayweek,daymonth,tailnu,delay,DEPARTURE_DELAY,SCHEDULED_TIME,ELAPSED_TIME,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,delaytimeweathergood,delaytimeweatherbad
820,DH,1038,LGA,229,1/28/2004,7792,IAD,0,3,28,N329UE,ontime,2,172,172,1012,1011,-1,13.415,163.66
820,DH,912,JFK,228,1/28/2004,7800,IAD,0,3,28,N660BR,delayed,36,116,116,916,951,35,13.45,163.67
820,DH,1331,JFK,228,1/28/2004,7806,IAD,0,3,28,N689BR,delayed,11,95,95,955,1005,10,13.43,163.71
820,DH,1451,JFK,228,1/28/2004,7808,IAD,0,3,28,N301UE,ontime,-2,250,250,1430,1426,-4,13.425,163.63
820,DH,1642,JFK,228,1/28/2004,7810,IAD,0,3,28,N320UE,ontime,,160,160,1100,,,13.41,163.59
820,DH,1832,JFK,228,1/28/2004,7812,IAD,0,3,28,N332UE,delayed,113,192,192,1132,1308,96,13.425,163.51
820,DH,2118,JFK,228,1/28/2004,7814,IAD,0,3,28,N658BR,ontime,-3,277,277,957,941,-16,13.4352,163.62
820,DH,1610,JFK,228,1/28/2004,7816,IAD,0,3,28,N328UE,ontime,-5,110,110,1110,1056,-14,13.45,163.55
820,DL,1451,JFK,213,1/28/2004,746,DCA,0,3,28,N921DL,ontime,-2,152,152,1052,1035,-17,13.46,163.58
820,DL,729,LGA,214,1/28/2004,1742,DCA,0,3,28,N242DL,ontime,-7,125,125,1125,1104,-21,13.49,163.57
820,DL,931,LGA,214,1/28/2004,1746,DCA,0,3,28,N225DL,ontime,-2,208,208,1248,1237,-11,13.485,163.58
820,DL,1130,LGA,214,1/28/2004,1750,DCA,0,3,28,N242DL,ontime,-6,186,186,1026,1000,-26,13.49,163.82
820,DL,1329,LGA,214,1/28/2004,1754,DCA,0,3,28,N225DL,ontime,-1,106,106,1006,941,-25,13.505,163.8
820,DL,1529,LGA,214,1/28/2004,1758,DCA,0,3,28,N242DL,ontime,9,67,67,927,928,1,13.51,163.7
820,DL,1729,LGA,214,1/28/2004,1762,DCA,0,3,28,N225DL,ontime,-7,109,109,909,906,-3,13.52,163.68
820,DL,1830,LGA,214,1/28/2004,1764,DCA,0,3,28,N241DL,ontime,-2,165,165,1105,1049,-16,13.525,163.661
820,DL,2030,LGA,214,1/28/2004,1768,DCA,0,3,28,N232DZ,delayed,-5,320,320,1140,1132,-8,13.51,163.6
820,MQ,1529,JFK,213,1/28/2004,4752,DCA,0,3,28,N723MQ,ontime,,170,170,1010,,,13.4944,163.66
820,MQ,1833,JFK,213,1/28/2004,4784,DCA,0,3,28,N845MQ,ontime,-6,85,85,945,1006,21,13.475,163.63
820,MQ,756,LGA,214,1/28/2004,4954,DCA,0,3,28,N708MQ,delayed,-4,178,178,1318,1338,20,13.47,163.5307
820,MQ,1424,LGA,214,1/28/2004,4966,DCA,0,3,28,N836MQ,delayed,-12,89,89,949,938,-11,13.4624,163.6
820,MQ,1513,LGA,214,1/28/2004,4968,DCA,0,3,28,N845MQ,ontime,-6,114,114,1014,1022,8,13.47,163.52
820,MQ,1551,LGA,214,1/28/2004,4970,DCA,0,3,28,N722MQ,ontime,-7,111,111,1011,1020,9,13.47,163.53
821,MQ,1719,LGA,214,1/28/2004,4972,DCA,0,3,28,N716MQ,delayed,0,179,179,1020,1014,-6,13.47,163.45
821,MQ,1941,LGA,214,1/28/2004,4976,DCA,0,3,28,N729MQ,delayed,15,131,131,932,942,10,13.49,163.52
821,UA,849,LGA,229,1/28/2004,846,IAD,0,3,28,N540UA,ontime,6,56,56,917,929,12,13.5,163.497
822,US,628,LGA,214,1/28/2004,1479,DCA,0,3,28,N758UW,ontime,-3,108,108,1010,1007,-3,13.495,163.49
822,US,657,LGA,214,1/28/2004,2160,DCA,0,3,28,N722UW,ontime,-1,308,308,1030,1035,5,13.51,163.53
822,US,830,LGA,214,1/28/2004,2162,DCA,0,3,28,N704UW,delayed,-1,59,59,921,924,3,13.51,163.56
823,US,921,LGA,214,1/28/2004,2164,DCA,0,3,28,N741UW,delayed,7,190,190,1333,1320,-13,13.505,163.55
823,US,1005,LGA,214,1/28/2004,2166,DCA,0,3,28,N709UW,ontime,68,141,141,1144,1244,60,13.5099,163.41
823,US,1056,LGA,214,1/28/2004,2168,DCA,0,3,28,N722UW,ontime,-1,336,336,1659,1642,-17,13.52,163.38
823,US,1257,LGA,214,1/28/2004,2172,DCA,0,3,28,N741UW,ontime,-5,142,142,1045,1053,8,13.52,164
823,US,1458,LGA,214,1/28/2004,2176,DCA,0,3,28,N722UW,delayed,79,131,131,1134,1255,81,13.54,163.54
824,US,1555,LGA,214,1/28/2004,2178,DCA,0,3,28,N704UW,delayed,-7,113,113,1017,1002,-15,13.575,163.33
824,US,1656,LGA,214,1/28/2004,2180,DCA,0,3,28,N709UW,ontime,-6,255,255,1439,1431,-8,13.56,163.34
825,US,1758,LGA,214,1/28/2004,2182,DCA,0,3,28,N727UW,ontime,1,317,317,1642,1638,-4,13.47,163.6599
825,US,1855,LGA,214,1/28/2004,2184,DCA,0,3,28,N722UW,ontime,-5,133,133,1038,1040,2,13.46,163.58
825,US,1956,LGA,214,1/28/2004,2186,DCA,0,3,28,N768UW,delayed,0,165,165,1210,1206,-4,13.3757,163.73
825,US,2054,LGA,214,1/28/2004,2188,DCA,0,3,28,N765UW,ontime,60,160,160,1005,1121,76,13.38,163.83
825,RU,1454,EWR,169,1/28/2004,2403,BWI,0,3,28,N14952,ontime,-1,59,59,924,912,-12,13.39,163.84
825,RU,1022,EWR,169,1/28/2004,2303,BWI,0,3,28,N13914,ontime,1,120,120,925,926,1,13.37,163.87
825,RU,1848,EWR,169,1/28/2004,3372,BWI,0,3,28,N18102,delayed,-1,280,280,1105,1140,35,13.35,163.75
825,CO,1723,EWR,199,1/28/2004,814,DCA,0,3,28,N14336,ontime,-1,160,160,1005,1001,-4,13.3038,163.82
825,CO,1937,EWR,199,1/28/2004,816,DCA,0,3,28,N18611,delayed,0,170,170,1115,1054,-21,13.2863,164.028
825,CO,1256,EWR,199,1/28/2004,808,DCA,0,3,28,N19638,ontime,-8,145,145,1050,1038,-12,13.28,163.84
825,DH,836,EWR,213,1/28/2004,7299,IAD,0,3,28,N683BR,ontime,-9,330,330,1055,1024,-31,13.326,163.78
825,DH,1715,EWR,213,1/28/2004,7302,IAD,0,3,28,N679BR,delayed,-9,330,330,1555,1540,-15,13.32,163.81
825,DH,1354,EWR,213,1/28/2004,7303,IAD,0,3,28,N679BR,delayed,-8,135,135,1040,1015,-25,13.33,163.86
825,DH,2116,EWR,213,1/28/2004,7304,IAD,0,3,28,N640BR,ontime,0,185,185,1030,1026,-4,13.315,163.92
825,DH,627,EWR,213,1/28/2004,7305,IAD,0,3,28,N329UE,ontime,-3,85,85,950,958,8,13.3499,163.89
825,DH,1425,EWR,213,1/28/2004,7307,IAD,0,3,28,N312UE,ontime,-2,354,354,1619,1549,-30,13.3599,163.96
825,RU,1355,EWR,199,1/28/2004,2216,DCA,0,3,28,N13914,ontime,-1,190,190,1135,1152,17,13.3717,163.84
825,RU,1650,EWR,213,1/28/2004,2497,IAD,0,3,28,N14991,ontime,17,215,215,1300,1255,-5,13.3665,163.934
825,RU,2120,EWR,199,1/28/2004,2879,DCA,0,3,28,N14947,delayed,2,123,123,1128,1110,-18,13.341,163.85
825,RU,1855,EWR,213,1/28/2004,2385,IAD,0,3,28,N17521,ontime,-4,66,66,931,920,-11,13.33,163.85
825,RU,1628,EWR,199,1/28/2004,2181,DCA,0,3,28,N16571,ontime,42,170,170,1115,1145,30,13.355,163.7942
825,RU,911,EWR,199,1/28/2004,2582,DCA,0,3,28,N12921,delayed,0,83,83,948,934,-14,13.36,163.79
825,RU,700,EWR,213,1/28/2004,2855,IAD,0,3,28,N15983,ontime,-5,244,244,1029,1018,-11,13.34,163.69
825,RU,1523,EWR,199,1/28/2004,2261,DCA,0,3,28,N12540,ontime,,110,110,1015,,,13.33,163.72
825,RU,1453,EWR,213,1/28/2004,2156,IAD,0,3,28,N11119,ontime,,133,133,1138,,,13.34,163.69
825,OH,1455,JFK,184,1/29/2004,5935,BWI,0,4,29,N435CA,ontime,2,90,90,855,824,-31,13.3399,163.8141
825,DH,1636,JFK,213,1/29/2004,6155,DCA,0,4,29,N402FJ,ontime,,68,68,933,,,13.355,163.74
825,DH,1321,LGA,229,1/29/2004,7208,IAD,0,4,29,N651BR,delayed,-7,63,63,928,915,-13,13.35,163.77
825,DH,1609,LGA,229,1/29/2004,7211,IAD,0,4,29,N642BR,delayed,-2,114,114,1019,1017,-2,13.35,163.67
825,DH,1939,LGA,229,1/29/2004,7215,IAD,0,4,29,N642BR,delayed,-8,129,129,1134,1136,2,13.357,163.58
826,DH,2120,LGA,229,1/29/2004,7684,IAD,0,4,29,N622BR,ontime,-1,150,150,1056,1048,-8,13.3348,163.5785
826,DH,721,LGA,229,1/29/2004,7790,IAD,0,4,29,N669BR,delayed,-5,67,67,933,922,-11,13.33,163.62
827,DH,837,JFK,228,1/29/2004,7800,IAD,0,4,29,N634BR,ontime,-6,145,145,1052,1039,-13,13.3301,163.66
827,DH,1232,JFK,228,1/29/2004,7806,IAD,0,4,29,N708BR,ontime,-2,86,86,953,940,-13,13.3399,163.7802
827,DH,1450,JFK,228,1/29/2004,7808,IAD,0,4,29,N322UE,ontime,9,143,143,1150,1208,18,13.3499,163.71
827,DH,1644,JFK,228,1/29/2004,7810,IAD,0,4,29,N314UE,ontime,264,148,148,1155,1625,270,13.3101,163.67
829,DH,1737,JFK,228,1/29/2004,7812,IAD,0,4,29,N324UE,ontime,21,273,273,1102,1100,-2,13.316,163.68
829,DH,2115,JFK,228,1/29/2004,7814,IAD,0,4,29,N620BR,ontime,-2,80,80,949,928,-21,13.28,163.71
829,DH,1613,JFK,228,1/29/2004,7816,IAD,0,4,29,N330UE,ontime,-7,254,254,1143,1134,-9,13.25,163.6665
830,DL,1500,JFK,213,1/29/2004,746,DCA,0,4,29,N954DL,delayed,-2,126,126,1036,1036,0,13.27,163.63
830,DL,630,LGA,214,1/29/2004,1740,DCA,0,4,29,N241DL,ontime,-5,103,103,1013,1011,-2,13.28,163.7246
830,DL,728,LGA,214,1/29/2004,1742,DCA,0,4,29,N242DL,ontime,-5,387,387,1157,1153,-4,13.2791,163.75
830,DL,834,LGA,214,1/29/2004,1744,DCA,0,4,29,N225DL,delayed,36,238,238,1128,1205,37,13.265,163.7564
830,DL,1032,LGA,214,1/29/2004,1748,DCA,0,4,29,N232DZ,ontime,-6,230,230,1420,1408,-12,13.261,163.7601
830,DL,1128,LGA,214,1/29/2004,1750,DCA,0,4,29,N242DL,ontime,0,402,402,1212,1145,-27,13.2653,163.67
830,DL,1230,LGA,214,1/29/2004,1752,DCA,0,4,29,N225DL,ontime,-4,320,320,1650,1622,-28,13.27,163.6778
830,DL,1329,LGA,214,1/29/2004,1754,DCA,0,4,29,N241DL,ontime,3,105,105,1015,1003,-12,13.27,163.67
830,DL,1430,LGA,214,1/29/2004,1756,DCA,0,4,29,N232DZ,ontime,-2,95,95,1005,1009,4,13.27,163.75
830,DL,1531,LGA,214,1/29/2004,1758,DCA,0,4,29,N242DL,ontime,0,155,155,1105,1059,-6,13.2847,163.75
830,DL,1629,LGA,214,1/29/2004,1760,DCA,0,4,29,N225DL,ontime,14,65,65,935,940,5,13.2883,163.66
830,DL,1730,LGA,214,1/29/2004,1762,DCA,0,4,29,N241DL,ontime,6,135,135,1145,1143,-2,13.2799,163.6619
830,DL,1829,LGA,214,1/29/2004,1764,DCA,0,4,29,N221DL,ontime,-6,145,145,955,944,-11,13.29,163.69
830,DL,1928,LGA,214,1/29/2004,1766,DCA,0,4,29,N242DL,ontime,1,275,275,1105,1053,-12,13.28,163.66
830,DL,2031,LGA,214,1/29/2004,1768,DCA,0,4,29,N225DL,ontime,-2,165,165,1215,1200,-15,13.29,163.62
830,MQ,1633,JFK,213,1/29/2004,4752,DCA,0,4,29,N710MQ,delayed,3,245,245,1035,1024,-11,13.2801,163.57
830,MQ,559,JFK,213,1/29/2004,4760,DCA,0,4,29,N701MQ,ontime,-5,165,165,1315,1307,-8,13.2898,163.63
830,MQ,1829,JFK,213,1/29/2004,4784,DCA,0,4,29,N703MQ,ontime,-10,110,110,1020,1002,-18,13.285,163.53
830,MQ,650,LGA,214,1/29/2004,4952,DCA,0,4,29,N719MQ,delayed,-1,195,195,1345,1350,5,13.3,163.7
830,MQ,749,LGA,214,1/29/2004,4954,DCA,0,4,29,N721MQ,ontime,9,340,340,1110,1109,-1,13.295,163.74
830,MQ,855,LGA,214,1/29/2004,4956,DCA,0,4,29,N704MQ,ontime,-1,233,233,1323,1310,-13,13.3099,163.77
830,MQ,1257,LGA,214,1/29/2004,4964,DCA,0,4,29,N733MQ,ontime,11,382,382,1152,1143,-9,13.28,163.7309
830,MQ,1428,LGA,214,1/29/2004,4966,DCA,0,4,29,N719MQ,delayed,-3,148,148,1158,1208,10,13.27,163.75
830,MQ,1527,LGA,214,1/29/2004,4968,DCA,0,4,29,N703MQ,delayed,339,270,270,1500,2010,310,13.27,163.86
830,MQ,1654,LGA,214,1/29/2004,4972,DCA,0,4,29,N733MQ,ontime,-2,67,67,937,925,-12,13.24,163.91
830,MQ,1902,LGA,214,1/29/2004,4976,DCA,0,4,29,N716MQ,ontime,-4,210,210,1400,1358,-2,13.2401,163.78
830,UA,848,LGA,229,1/29/2004,846,IAD,0,4,29,N507UA,ontime,-3,195,195,1245,1232,-13,13.2537,163.82
830,US,632,LGA,214,1/29/2004,1479,DCA,0,4,29,N727UW,ontime,53,80,80,950,1023,33,13.23,163.79
830,US,657,LGA,214,1/29/2004,2160,DCA,0,4,29,N751UW,delayed,-6,70,70,940,926,-14,13.24,163.79
830,US,755,LGA,214,1/29/2004,2162,DCA,0,4,29,N722UW,ontime,-2,172,172,1122,1111,-11,13.24,163.86
830,US,858,LGA,214,1/29/2004,2164,DCA,0,4,29,N711UW,ontime,11,204,204,1154,1142,-12,13.23,163.9054
830,US,958,LGA,214,1/29/2004,2166,DCA,0,4,29,N765UW,ontime,,140,140,1150,,,13.23,163.88
830,US,1058,LGA,214,1/29/2004,2168,DCA,0,4,29,N751UW,ontime,5,185,185,1335,1332,-3,13.235,163.81
830,US,1155,LGA,214,1/29/2004,2170,DCA,0,4,29,N722UW,ontime,15,235,235,1425,1423,-2,13.23,163.85
830,US,1256,LGA,214,1/29/2004,2172,DCA,0,4,29,N711UW,ontime,-4,345,345,1715,1650,-25,13.19,163.85
830,US,1356,LGA,214,1/29/2004,2174,DCA,0,4,29,N765UW,ontime,4,409,409,1219,1230,11,13.2162,163.8369
830,US,1457,LGA,214,1/29/2004,2176,DCA,0,4,29,N751UW,ontime,-6,177,177,1127,1111,-16,13.215,163.8699
830,US,1556,LGA,214,1/29/2004,2178,DCA,0,4,29,N722UW,ontime,-1,223,223,1213,1205,-8,13.1954,163.81
830,US,1659,LGA,214,1/29/2004,2180,DCA,0,4,29,N711UW,ontime,8,369,369,1139,1143,4,13.18,163.78
830,US,1758,LGA,214,1/29/2004,2182,DCA,0,4,29,N704UW,ontime,-2,169,169,1019,1014,-5,13.2,163.8154
830,US,1857,LGA,214,1/29/2004,2184,DCA,0,4,29,N751UW,ontime,86,325,325,1655,1818,83,13.21,163.8
830,US,2001,LGA,214,1/29/2004,2186,DCA,0,4,29,N722UW,ontime,-5,166,166,1116,1043,-33,13.2142,163.73
830,US,2055,LGA,214,1/29/2004,2188,DCA,0,4,29,N711UW,ontime,-5,358,358,1228,1228,0,13.215,163.828
830,RU,1718,EWR,169,1/29/2004,3372,BWI,0,4,29,N16149,ontime,-4,162,162,1012,1020,8,13.23,163.79
830,RU,659,EWR,169,1/29/2004,2703,BWI,0,4,29,N13968,ontime,165,80,80,850,1120,150,13.21,163.67
830,RU,1030,EWR,169,1/29/2004,2303,BWI,0,4,29,N13550,ontime,31,170,170,1120,1128,8,13.215,163.61
830,RU,1451,EWR,169,1/29/2004,2403,BWI,0,4,29,N13936,ontime,-6,100,100,1010,952,-18,13.2101,163.64
830,CO,1255,EWR,199,1/29/2004,808,DCA,0,4,29,N14652,ontime,-6,240,240,1330,1256,-34,13.185,163.6214
830,CO,1728,EWR,199,1/29/2004,814,DCA,0,4,29,N16701,ontime,-7,135,135,1145,1201,16,13.18,163.48
830,CO,732,EWR,199,1/29/2004,806,DCA,0,4,29,N14664,ontime,-5,204,204,1154,1127,-27,13.22,163.5343
830,CO,1852,EWR,199,1/29/2004,816,DCA,0,4,29,N15659,ontime,0,196,196,1046,1035,-11,13.2,163.52
830,DH,913,EWR,213,1/29/2004,7299,IAD,0,4,29,N653BR,delayed,43,225,225,1415,1430,15,13.2199,163.5
830,DH,1659,EWR,213,1/29/2004,7302,IAD,0,4,29,N701BR,ontime,-7,164,164,1114,1104,-10,13.2252,163.48
830,DH,1237,EWR,213,1/29/2004,7303,IAD,0,4,29,N701BR,ontime,30,155,155,1105,1132,27,13.23,163.46
830,DH,2211,EWR,213,1/29/2004,7304,IAD,0,4,29,N636BR,delayed,10,227,227,1417,1415,-2,13.2235,163.4348
830,DH,627,EWR,213,1/29/2004,7305,IAD,0,4,29,N315UE,ontime,-5,100,100,1010,939,-31,13.225,163.5213
830,DH,1427,EWR,213,1/29/2004,7307,IAD,0,4,29,N301UE,ontime,-2,120,120,1130,1113,-17,13.235,163.52
830,RU,2057,EWR,199,1/29/2004,2879,DCA,0,4,29,N13965,ontime,-1,181,181,1131,1125,-6,13.24,163.595
830,RU,1633,EWR,199,1/29/2004,2181,DCA,0,4,29,N14952,ontime,-1,80,80,950,958,8,13.2601,163.64
830,RU,1452,EWR,213,1/29/2004,2156,IAD,0,4,29,N34111,ontime,-5,179,179,1029,1035,6,13.27,163.585
830,RU,640,EWR,199,1/29/2004,2761,DCA,0,4,29,N13550,ontime,-5,80,80,850,828,-22,13.255,163.62
830,RU,654,EWR,213,1/29/2004,2855,IAD,0,4,29,N19554,ontime,-5,134,134,1144,1142,-2,13.26,163.64
830,RU,1855,EWR,213,1/29/2004,2385,IAD,0,4,29,N14505,ontime,19,196,196,1146,1130,-16,13.2718,163.69
830,RU,1405,EWR,199,1/29/2004,2216,DCA,0,4,29,N13550,delayed,-2,90,90,900,844,-16,13.265,163.65
830,RU,1259,EWR,213,1/29/2004,2692,IAD,0,4,29,N17507,ontime,-1,70,70,840,821,-19,13.275,163.65
830,RU,1620,EWR,199,1/29/2004,2261,DCA,0,4,29,N13970,delayed,,78,78,948,,,13.275,163.6248
830,RU,857,EWR,199,1/29/2004,2582,DCA,0,4,29,N14902,ontime,-4,65,65,835,830,-5,13.275,163.55
830,RU,1659,EWR,213,1/29/2004,2497,IAD,0,4,29,N11536,ontime,-5,128,128,938,924,-14,13.28,163.5419
830,OH,1455,JFK,184,1/30/2004,5935,BWI,0,5,30,N958CA,ontime,46,158,158,1008,1051,43,13.28,163.51
830,DH,1640,JFK,213,1/30/2004,6155,DCA,0,5,30,N409FJ,ontime,-5,96,96,1006,1006,0,13.28,163.43
830,DH,1237,LGA,229,1/30/2004,7208,IAD,0,5,30,N668BR,ontime,-8,108,108,1018,1002,-16,13.275,163.41
830,DH,1528,LGA,229,1/30/2004,7211,IAD,0,5,30,N331UE,delayed,-3,119,119,1029,1032,3,13.27,163.35
830,DH,1709,LGA,229,1/30/2004,7215,IAD,0,5,30,N671BR,ontime,-8,58,58,1028,1018,-10,13.28,163.4
830,DH,2127,LGA,229,1/30/2004,7684,IAD,0,5,30,N620BR,ontime,-4,168,168,1018,1004,-14,13.25,163.26
830,DH,632,LGA,229,1/30/2004,7790,IAD,0,5,30,N651BR,ontime,,128,128,1038,,,13.26,163.25
830,DH,1030,LGA,229,1/30/2004,7792,IAD,0,5,30,N655BR,ontime,-7,102,102,1112,1106,-6,13.265,163.32
830,DH,831,JFK,228,1/30/2004,7800,IAD,0,5,30,N622BR,ontime,-6,107,107,1017,953,-24,13.26,163.31
830,DH,1241,JFK,228,1/30/2004,7806,IAD,0,5,30,N623BR,ontime,-9,73,73,943,929,-14,13.25,163.3
830,DH,1459,JFK,228,1/30/2004,7808,IAD,0,5,30,N307UE,ontime,-7,100,100,910,924,14,13.245,163.291
831,DH,1641,JFK,228,1/30/2004,7810,IAD,0,5,30,N313UE,ontime,-2,87,87,958,950,-8,13.24,163.18
831,DH,1714,JFK,228,1/30/2004,7812,IAD,0,5,30,N333UE,ontime,-4,109,109,1020,1009,-11,13.215,163.02
831,DH,2214,JFK,228,1/30/2004,7814,IAD,0,5,30,N692BR,delayed,5,97,97,908,928,20,13.2199,163.06
831,DH,1609,JFK,228,1/30/2004,7816,IAD,0,5,30,N322UE,ontime,41,32,32,903,943,40,13.2101,163.14
831,DL,1510,JFK,213,1/30/2004,746,DCA,0,5,30,N940DL,delayed,-2,186,186,1037,1043,6,13.215,163.13
831,DL,630,LGA,214,1/30/2004,1740,DCA,0,5,30,N223DZ,ontime,-9,54,54,925,941,16,13.2243,163.16
831,DL,730,LGA,214,1/30/2004,1742,DCA,0,5,30,N221DL,ontime,-12,164,164,1015,959,-16,13.23,163.17
832,DL,830,LGA,214,1/30/2004,1744,DCA,0,5,30,N225DL,ontime,-2,153,153,1005,947,-18,13.2252,163.08
832,DL,931,LGA,214,1/30/2004,1746,DCA,0,5,30,N241DL,ontime,-5,111,111,1023,1023,0,13.225,163.07
834,DL,1031,LGA,214,1/30/2004,1748,DCA,0,5,30,N223DZ,ontime,-1,148,148,1202,1156,-6,13.205,163.07
835,DL,1131,LGA,214,1/30/2004,1750,DCA,0,5,30,N221DL,ontime,0,133,133,1048,1036,-12,13.18,163.034
835,DL,1231,LGA,214,1/30/2004,1752,DCA,0,5,30,N225DL,ontime,0,405,405,1220,1234,14,13.21,163.18
835,DL,1331,LGA,214,1/30/2004,1754,DCA,0,5,30,N241DL,ontime,-5,304,304,1639,1616,-23,13.2,163.11
835,DL,1432,LGA,214,1/30/2004,1756,DCA,0,5,30,N223DZ,ontime,-7,104,104,1019,957,-22,13.21,163.12
835,DL,1531,LGA,214,1/30/2004,1758,DCA,0,5,30,N221DL,ontime,28,277,277,1112,1108,-4,13.195,163.09
835,DL,1632,LGA,214,1/30/2004,1760,DCA,0,5,30,N225DL,ontime,-6,210,210,1105,1059,-6,13.21,163.0501
835,DL,1730,LGA,214,1/30/2004,1762,DCA,0,5,30,N232DZ,ontime,-4,130,130,1045,1031,-14,13.205,163.051
835,DL,1830,LGA,214,1/30/2004,1764,DCA,0,5,30,N223DZ,ontime,-1,115,115,1130,1133,3,13.21,163.1
835,DL,1927,LGA,214,1/30/2004,1766,DCA,0,5,30,N221DL,ontime,2,120,120,1035,1037,2,13.215,163.16
835,DL,2031,LGA,214,1/30/2004,1768,DCA,0,5,30,N225DL,ontime,-5,85,85,1000,938,-22,13.205,163.09
835,MQ,1523,JFK,213,1/30/2004,4752,DCA,0,5,30,N725MQ,ontime,-4,80,80,955,945,-10,13.2084,163.09
835,MQ,1843,JFK,213,1/30/2004,4784,DCA,0,5,30,N724MQ,ontime,-7,85,85,1100,1046,-14,13.215,163.0875
835,MQ,703,LGA,214,1/30/2004,4952,DCA,0,5,30,N713MQ,ontime,0,105,105,1020,1007,-13,13.235,163.12
835,MQ,827,LGA,214,1/30/2004,4954,DCA,1,5,30,N845MQ,delayed,-2,70,70,945,941,-4,13.25,163.1541
835,MQ,850,LGA,214,1/30/2004,4956,DCA,0,5,30,N725MQ,ontime,-7,105,105,920,901,-19,13.235,163.1189
835,MQ,1056,LGA,214,1/30/2004,4960,DCA,0,5,30,N713MQ,ontime,126,158,158,1213,1409,116,13.235,163.08
835,MQ,1251,LGA,214,1/30/2004,4964,DCA,0,5,30,N700MQ,ontime,-3,98,98,1013,1008,-5,13.24,163.09
835,MQ,1358,LGA,214,1/30/2004,4966,DCA,0,5,30,N728MQ,ontime,10,187,187,1042,1035,-7,13.23,163.045
835,MQ,1458,LGA,214,1/30/2004,4968,DCA,0,5,30,N727MQ,ontime,-5,175,175,1330,1314,-16,13.22,163.14
835,MQ,1703,LGA,214,1/30/2004,4970,DCA,0,5,30,N739MQ,delayed,-12,215,215,1110,1059,-11,13.2101,163.1182
835,MQ,1656,LGA,214,1/30/2004,4972,DCA,0,5,30,N700MQ,ontime,3,105,105,1020,1006,-14,13.21,163.1777
835,UA,849,LGA,229,1/30/2004,846,IAD,0,5,30,N536UA,ontime,-7,155,155,1010,1000,-10,13.2,163.22
835,US,638,LGA,214,1/30/2004,1479,DCA,0,5,30,N760UW,ontime,-2,303,303,1638,1635,-3,13.185,163.15
835,US,656,LGA,214,1/30/2004,2160,DCA,0,5,30,N704UW,ontime,7,125,125,940,933,-7,13.2,163.2
835,US,754,LGA,214,1/30/2004,2162,DCA,0,5,30,N708UW,ontime,-6,390,390,1305,1244,-21,13.2,163.2134
835,US,858,LGA,214,1/30/2004,2164,DCA,0,5,30,N716UW,ontime,1,187,187,1142,1136,-6,13.2,163.165
835,US,957,LGA,214,1/30/2004,2166,DCA,0,5,30,N768UW,ontime,-6,132,132,1047,1026,-21,13.205,163.097
835,US,1057,LGA,214,1/30/2004,2168,DCA,0,5,30,N704UW,ontime,49,241,241,1336,1339,3,13.205,163.09
835,US,1155,LGA,214,1/30/2004,2170,DCA,0,5,30,N708UW,ontime,-5,93,93,1108,1055,-13,13.21,163.13
835,US,1256,LGA,214,1/30/2004,2172,DCA,0,5,30,N716UW,ontime,-6,104,104,1019,940,-39,13.205,163.02
835,US,1356,LGA,214,1/30/2004,2174,DCA,0,5,30,N768UW,ontime,-3,115,115,1030,1027,-3,13.17,162.815
835,US,1459,LGA,214,1/30/2004,2176,DCA,0,5,30,N704UW,ontime,-7,171,171,1026,1008,-18,13.1799,162.83
835,US,1556,LGA,214,1/30/2004,2178,DCA,0,5,30,N708UW,ontime,-4,254,254,1049,1033,-16,13.18,162.78
835,US,1656,LGA,214,1/30/2004,2180,DCA,0,5,30,N716UW,delayed,-9,182,182,1037,1014,-23,13.1564,162.66
835,US,1758,LGA,214,1/30/2004,2182,DCA,0,5,30,N727UW,ontime,0,310,310,1045,1019,-26,13.17,162.75
835,US,1856,LGA,214,1/30/2004,2184,DCA,0,5,30,N704UW,ontime,-3,182,182,1137,1100,-37,13.18,162.77
835,US,2004,LGA,214,1/30/2004,2186,DCA,0,5,30,N708UW,ontime,-6,90,90,1105,1053,-12,13.1658,162.73
835,US,2057,LGA,214,1/30/2004,2188,DCA,0,5,30,N716UW,ontime,,73,73,948,,,13.17,162.74
835,RU,1748,EWR,169,1/30/2004,3372,BWI,0,5,30,N12563,delayed,,143,143,1158,,,13.16,162.745
835,RU,700,EWR,169,1/30/2004,2703,BWI,0,5,30,N14573,ontime,-5,65,65,940,1010,30,13.1499,162.68
835,RU,1513,EWR,169,1/30/2004,2403,BWI,0,5,30,N14945,delayed,-6,85,85,900,839,-21,13.14,162.7278
835,RU,1037,EWR,169,1/30/2004,2303,BWI,0,5,30,N14942,ontime,-4,172,172,1227,1205,-22,13.15,162.75
835,CO,1728,EWR,199,1/30/2004,814,DCA,0,5,30,N14341,ontime,9,51,51,926,925,-1,13.155,162.78
835,CO,1257,EWR,199,1/30/2004,808,DCA,0,5,30,N11612,ontime,-2,115,115,1130,1135,5,13.15,162.71
835,CO,1851,EWR,199,1/30/2004,816,DCA,0,5,30,N14652,ontime,-3,65,65,940,940,0,13.14,162.66
835,CO,727,EWR,199,1/30/2004,806,DCA,0,5,30,N14605,ontime,5,50,50,925,925,0,13.145,162.77
835,DH,832,EWR,213,1/30/2004,7299,IAD,0,5,30,N673BR,ontime,-8,165,165,1020,1011,-9,13.16,162.83
