carrier,origin,dest,flightnumber,tailnu,date,dayweek,daymonth,YEAR,MONTH,DAY,weather,distance,delay,SCHEDULED_DEPARTURE,DEPARTURE_TIME,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DELAY_LABEL,DEPARTURE_DELAY,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,delaytimeweathergood,delaytimeweatherbad
US,DCA,LGA,2164,N733UW,1/27/2004,2,27,2015,3,15,0,214,delayed,816,858,1550,1552,2,,10,334,334,287,13.32,163.85
US,DCA,LGA,2166,N724UW,1/27/2004,2,27,2015,3,15,0,214,delayed,816,956,1026,1019,-7,,3,130,130,100,13.3252,163.87
US,DCA,LGA,2168,N741UW,1/27/2004,2,27,2015,3,15,0,214,ontime,816,1057,937,915,-22,,-9,81,81,52,13.32,163.855
US,DCA,LGA,2170,N704UW,1/27/2004,2,27,2015,3,15,0,214,ontime,816,1156,910,906,-4,,-5,54,54,21,13.325,163.8809
US,DCA,LGA,2172,N733UW,1/27/2004,2,27,2015,3,15,0,214,ontime,817,1300,852,845,-7,,-8,35,35,24,13.3284,163.86
US,DCA,LGA,2174,N724UW,1/27/2004,2,27,2015,3,15,0,214,delayed,818,1357,1100,1052,-8,,34,282,282,212,13.3299,163.885
US,DCA,LGA,2176,N741UW,1/27/2004,2,27,2015,3,15,0,214,delayed,818,1457,1100,1140,40,,43,162,162,140,13.335,163.91
US,DCA,LGA,2178,N704UW,1/27/2004,2,27,2015,3,16,0,214,ontime,818,1559,1100,1043,-17,,-2,162,162,125,13.3292,163.88
US,DCA,LGA,2180,N733UW,1/27/2004,2,27,2015,3,16,0,214,delayed,818,1657,1134,1140,15,,3,136,136,668,13.32,163.86
RU,BWI,EWR,2703,N12921,1/27/2004,2,27,2015,3,16,0,169,ontime,819,657,919,922,3,,-4,60,60,33,13.33,163.93
CO,DCA,EWR,814,N10323,1/27/2004,2,27,2015,3,16,1,199,ontime,820,1813,1015,1006,-9,,-3,115,115,91,13.33,163.91
CO,DCA,EWR,808,N14613,1/27/2004,2,27,2015,3,16,0,199,ontime,820,1257,1146,1138,-8,,-9,146,146,120,13.3448,163.955
DH,IAD,EWR,7299,N646BR,1/27/2004,2,27,2015,3,16,0,213,ontime,820,840,1605,1539,-26,,-4,285,285,248,13.35,163.9808
DH,IAD,EWR,7302,N708BR,1/27/2004,2,27,2015,3,16,1,213,ontime,820,1824,1640,1643,3,,-4,320,320,305,13.355,164
DH,IAD,EWR,7303,N708BR,1/27/2004,2,27,2015,3,16,0,213,delayed,820,1348,920,924,4,,11,60,60,36,13.36,163.98
DH,IAD,EWR,7304,N646BR,1/27/2004,2,27,2015,3,16,0,213,ontime,820,2150,1035,1037,2,,-1,255,255,233,13.355,163.98
DH,IAD,EWR,7307,N322UE,1/27/2004,2,27,2015,3,16,1,213,ontime,820,1444,940,934,-6,,-4,140,140,123,13.355,163.92
RU,IAD,EWR,2156,N18982,1/27/2004,2,27,2015,3,16,0,213,ontime,820,1456,925,910,-15,,-5,65,65,44,13.37,163.98
RU,IAD,EWR,2855,N17984,1/27/2004,2,27,2015,3,16,1,213,ontime,820,711,915,916,1,,-2,115,115,93,13.37,163.98
RU,DCA,EWR,2761,N34110,1/27/2004,2,27,2015,3,16,0,199,delayed,820,641,1010,1010,0,,6,110,110,87,13.39,164
OH,BWI,JFK,5935,N809CA,1/28/2004,3,28,2015,3,16,0,184,ontime,820,1500,1030,1022,-8,,-4,70,70,49,13.4,163.97
DH,DCA,JFK,6155,N451FJ,1/28/2004,3,28,2015,3,16,0,213,delayed,820,1631,1116,1058,-18,,3,356,356,317,13.415,163.9068
DH,IAD,LGA,7208,N647BR,1/28/2004,3,28,2015,3,16,0,229,delayed,820,1238,1022,1038,16,,3,242,242,216,13.4101,163.8477
DH,IAD,LGA,7211,N329UE,1/28/2004,3,28,2015,3,16,0,229,ontime,820,1552,1022,1043,21,,-2,242,242,213,13.43,163.8392
DH,IAD,LGA,7215,N651BR,1/28/2004,3,28,2015,3,17,0,229,ontime,820,1744,959,959,0,,-4,99,99,55,13.4248,163.78
DH,IAD,LGA,7684,N634BR,1/28/2004,3,28,2015,3,17,0,229,delayed,820,2151,1152,1153,1,,18,152,152,118,13.43,163.75
DH,IAD,LGA,7790,N679BR,1/28/2004,3,28,2015,3,17,0,229,delayed,820,640,1500,1429,-31,,4,280,280,225,13.421,163.6951
DH,IAD,LGA,7792,N329UE,1/28/2004,3,28,2015,3,17,0,229,delayed,820,1038,1012,1011,-1,,2,172,172,143,13.415,163.66
DH,IAD,JFK,7800,N660BR,1/28/2004,3,28,2015,3,17,0,228,delayed,820,912,916,951,35,,36,116,116,95,13.45,163.67
DH,IAD,JFK,7806,N689BR,1/28/2004,3,28,2015,3,17,0,228,delayed,820,1331,955,1005,10,,11,95,95,70,13.43,163.71
DH,IAD,JFK,7808,N301UE,1/28/2004,3,28,2015,3,17,0,228,ontime,820,1451,1430,1426,-4,,-2,250,250,225,13.425,163.63
DH,IAD,JFK,7810,N320UE,1/28/2004,3,28,2015,3,17,0,228,delayed,820,1642,1100,1300,65,,8,160,160,668,13.41,163.59
DH,IAD,JFK,7812,N332UE,1/28/2004,3,28,2015,3,17,0,228,delayed,820,1832,1132,1308,96,,113,192,192,152,13.425,163.51
DH,IAD,JFK,7814,N658BR,1/28/2004,3,28,2015,3,17,0,228,ontime,820,2118,957,941,-16,,-3,277,277,244,13.4352,163.62
DH,IAD,JFK,7816,N328UE,1/28/2004,3,28,2015,3,17,0,228,ontime,820,1610,1110,1056,-14,,-5,110,110,71,13.45,163.55
DL,DCA,JFK,746,N921DL,1/28/2004,3,28,2015,3,17,0,213,ontime,820,1451,1052,1035,-17,,-2,152,152,122,13.46,163.58
DL,DCA,LGA,1742,N242DL,1/28/2004,3,28,2015,3,17,0,214,ontime,820,729,1125,1104,-21,,-7,125,125,89,13.49,163.57
DL,DCA,LGA,1746,N225DL,1/28/2004,3,28,2015,3,17,0,214,ontime,820,931,1248,1237,-11,,-2,208,208,171,13.485,163.58
DL,DCA,LGA,1750,N242DL,1/28/2004,3,28,2015,3,17,0,214,ontime,820,1130,1026,1000,-26,,-6,186,186,153,13.49,163.82
DL,DCA,LGA,1754,N225DL,1/28/2004,3,28,2015,3,17,0,214,ontime,820,1329,1006,941,-25,,-1,106,106,64,13.505,163.8
DL,DCA,LGA,1758,N242DL,1/28/2004,3,28,2015,3,17,0,214,delayed,820,1529,927,928,1,,9,67,67,42,13.51,163.7
DL,DCA,LGA,1762,N225DL,1/28/2004,3,28,2015,3,17,0,214,ontime,820,1729,909,906,-3,,-7,109,109,73,13.52,163.68
DL,DCA,LGA,1764,N241DL,1/28/2004,3,28,2015,3,17,0,214,ontime,820,1830,1105,1049,-16,,-2,165,165,130,13.525,163.661
DL,DCA,LGA,1768,N232DZ,1/28/2004,3,28,2015,3,17,0,214,ontime,820,2030,1140,1132,-8,,-5,320,320,303,13.51,163.6
MQ,DCA,JFK,4752,N723MQ,1/28/2004,3,28,2015,3,18,0,213,delayed,820,1529,1010,1019,9,,55,170,170,668,13.4944,163.66
MQ,DCA,JFK,4784,N845MQ,1/28/2004,3,28,2015,3,18,0,213,ontime,820,1833,945,1006,21,,-6,85,85,49,13.475,163.63
MQ,DCA,LGA,4954,N708MQ,1/28/2004,3,28,2015,3,18,0,214,ontime,820,756,1318,1338,20,,-4,178,178,155,13.47,163.5307
MQ,DCA,LGA,4966,N836MQ,1/28/2004,3,28,2015,3,18,0,214,ontime,820,1424,949,938,-11,,-12,89,89,61,13.4624,163.6
MQ,DCA,LGA,4968,N845MQ,1/28/2004,3,28,2015,3,18,0,214,ontime,820,1513,1014,1022,8,,-6,114,114,76,13.47,163.52
MQ,DCA,LGA,4970,N722MQ,1/28/2004,3,28,2015,3,18,0,214,ontime,820,1551,1011,1020,9,,-7,111,111,75,13.47,163.53
MQ,DCA,LGA,4972,N716MQ,1/28/2004,3,28,2015,3,18,0,214,delayed,821,1719,1020,1014,-6,,0,179,179,148,13.47,163.45
MQ,DCA,LGA,4976,N729MQ,1/28/2004,3,28,2015,3,18,0,214,delayed,821,1941,932,942,10,,15,131,131,94,13.49,163.52
UA,IAD,LGA,846,N540UA,1/28/2004,3,28,2015,3,18,0,229,delayed,821,849,917,929,12,,6,56,56,35,13.5,163.497
US,DCA,LGA,1479,N758UW,1/28/2004,3,28,2015,3,18,0,214,ontime,822,628,1010,1007,-3,,-3,108,108,79,13.495,163.49
US,DCA,LGA,2160,N722UW,1/28/2004,3,28,2015,3,18,0,214,ontime,822,657,1030,1035,5,,-1,308,308,261,13.51,163.53
US,DCA,LGA,2162,N704UW,1/28/2004,3,28,2015,3,18,0,214,ontime,822,830,921,924,3,,-1,59,59,36,13.51,163.56
US,DCA,LGA,2164,N741UW,1/28/2004,3,28,2015,3,18,0,214,delayed,823,921,1333,1320,-13,,7,190,190,154,13.505,163.55
US,DCA,LGA,2166,N709UW,1/28/2004,3,28,2015,3,18,0,214,delayed,823,1005,1144,1244,60,,68,141,141,112,13.5099,163.41
US,DCA,LGA,2168,N722UW,1/28/2004,3,28,2015,3,18,0,214,ontime,823,1056,1659,1642,-17,,-1,336,336,294,13.52,163.38
US,DCA,LGA,2172,N741UW,1/28/2004,3,28,2015,3,18,0,214,ontime,823,1257,1045,1053,8,,-5,142,142,126,13.52,164
US,DCA,LGA,2176,N722UW,1/28/2004,3,28,2015,3,18,0,214,delayed,823,1458,1134,1255,81,,79,131,131,105,13.54,163.54
US,DCA,LGA,2178,N704UW,1/28/2004,3,28,2015,3,18,0,214,ontime,824,1555,1017,1002,-15,,-7,113,113,75,13.575,163.33
US,DCA,LGA,2180,N709UW,1/28/2004,3,28,2015,3,18,0,214,ontime,824,1656,1439,1431,-8,,-6,255,255,233,13.56,163.34
US,DCA,LGA,2182,N727UW,1/28/2004,3,28,2015,3,18,0,214,delayed,825,1758,1642,1638,-4,,1,317,317,296,13.47,163.6599
US,DCA,LGA,2184,N722UW,1/28/2004,3,28,2015,3,19,0,214,ontime,825,1855,1038,1040,2,,-5,133,133,122,13.46,163.58
US,DCA,LGA,2186,N768UW,1/28/2004,3,28,2015,3,19,0,214,delayed,825,1956,1210,1206,-4,,0,165,165,144,13.3757,163.73
US,DCA,LGA,2188,N765UW,1/28/2004,3,28,2015,3,19,0,214,delayed,825,2054,1005,1121,76,,60,160,160,119,13.38,163.83
RU,BWI,EWR,2403,N14952,1/28/2004,3,28,2015,3,19,0,169,ontime,825,1454,924,912,-12,,-1,59,59,26,13.39,163.84
RU,BWI,EWR,2303,N13914,1/28/2004,3,28,2015,3,19,0,169,delayed,825,1022,925,926,1,,1,120,120,95,13.37,163.87
RU,BWI,EWR,3372,N18102,1/28/2004,3,28,2015,3,19,0,169,ontime,825,1848,1105,1140,35,,-1,280,280,281,13.35,163.75
CO,DCA,EWR,814,N14336,1/28/2004,3,28,2015,3,19,0,199,ontime,825,1723,1005,1001,-4,,-1,160,160,141,13.3038,163.82
CO,DCA,EWR,816,N18611,1/28/2004,3,28,2015,3,19,0,199,delayed,825,1937,1115,1054,-21,,0,170,170,136,13.2863,164.028
CO,DCA,EWR,808,N19638,1/28/2004,3,28,2015,3,19,0,199,ontime,825,1256,1050,1038,-12,,-8,145,145,125,13.28,163.84
DH,IAD,EWR,7299,N683BR,1/28/2004,3,28,2015,3,19,0,213,ontime,825,836,1055,1024,-31,,-9,330,330,289,13.326,163.78
DH,IAD,EWR,7302,N679BR,1/28/2004,3,28,2015,3,19,0,213,ontime,825,1715,1555,1540,-15,,-9,330,330,278,13.32,163.81
DH,IAD,EWR,7303,N679BR,1/28/2004,3,28,2015,3,19,0,213,ontime,825,1354,1040,1015,-25,,-8,135,135,105,13.33,163.86
DH,IAD,EWR,7304,N640BR,1/28/2004,3,28,2015,3,19,0,213,delayed,825,2116,1030,1026,-4,,0,185,185,146,13.315,163.92
DH,IAD,EWR,7305,N329UE,1/28/2004,3,28,2015,3,19,0,213,ontime,825,627,950,958,8,,-3,85,85,62,13.3499,163.89
DH,IAD,EWR,7307,N312UE,1/28/2004,3,28,2015,3,19,0,213,ontime,825,1425,1619,1549,-30,,-2,354,354,302,13.3599,163.96
RU,DCA,EWR,2216,N13914,1/28/2004,3,28,2015,3,19,0,199,ontime,825,1355,1135,1152,17,,-1,190,190,155,13.3717,163.84
RU,IAD,EWR,2497,N14991,1/28/2004,3,28,2015,3,19,0,213,delayed,825,1650,1300,1255,-5,,17,215,215,176,13.3665,163.934
RU,DCA,EWR,2879,N14947,1/28/2004,3,28,2015,3,19,0,199,delayed,825,2120,1128,1110,-18,,2,123,123,79,13.341,163.85
RU,IAD,EWR,2385,N17521,1/28/2004,3,28,2015,3,19,0,213,ontime,825,1855,931,920,-11,,-4,66,66,40,13.33,163.85
RU,DCA,EWR,2181,N16571,1/28/2004,3,28,2015,3,20,0,199,delayed,825,1628,1115,1145,30,,42,170,170,142,13.355,163.7942
RU,DCA,EWR,2582,N12921,1/28/2004,3,28,2015,3,20,0,199,delayed,825,911,948,934,-14,,0,83,83,40,13.36,163.79
RU,IAD,EWR,2855,N15983,1/28/2004,3,28,2015,3,20,0,213,ontime,825,700,1029,1018,-11,,-5,244,244,214,13.34,163.69
RU,DCA,EWR,2261,N12540,1/28/2004,3,28,2015,3,20,0,199,delayed,825,1523,1015,1025,12,,2,110,110,668,13.33,163.72
RU,IAD,EWR,2156,N11119,1/28/2004,3,28,2015,3,20,0,213,delayed,825,1453,1138,1120,-14,,1,133,133,668,13.34,163.69
OH,BWI,JFK,5935,N435CA,1/29/2004,4,29,2015,3,20,0,184,delayed,825,1455,855,824,-31,,2,90,90,43,13.3399,163.8141
DH,DCA,JFK,6155,N402FJ,1/29/2004,4,29,2015,3,20,0,213,delayed,825,1636,933,900,-25,,9,68,68,668,13.355,163.74
DH,IAD,LGA,7208,N651BR,1/29/2004,4,29,2015,3,20,0,229,ontime,825,1321,928,915,-13,,-7,63,63,39,13.35,163.77
DH,IAD,LGA,7211,N642BR,1/29/2004,4,29,2015,3,20,0,229,ontime,825,1609,1019,1017,-2,,-2,114,114,71,13.35,163.67
DH,IAD,LGA,7215,N642BR,1/29/2004,4,29,2015,3,20,0,229,ontime,825,1939,1134,1136,2,,-8,129,129,114,13.357,163.58
DH,IAD,LGA,7684,N622BR,1/29/2004,4,29,2015,3,20,0,229,ontime,826,2120,1056,1048,-8,,-1,150,150,122,13.3348,163.5785
DH,IAD,LGA,7790,N669BR,1/29/2004,4,29,2015,3,20,0,229,ontime,826,721,933,922,-11,,-5,67,67,41,13.33,163.62
DH,IAD,JFK,7800,N634BR,1/29/2004,4,29,2015,3,20,0,228,ontime,827,837,1052,1039,-13,,-6,145,145,124,13.3301,163.66
DH,IAD,JFK,7806,N708BR,1/29/2004,4,29,2015,3,20,0,228,ontime,827,1232,953,940,-13,,-2,86,86,57,13.3399,163.7802
DH,IAD,JFK,7808,N322UE,1/29/2004,4,29,2015,3,20,0,228,delayed,827,1450,1150,1208,18,,9,143,143,123,13.3499,163.71
DH,IAD,JFK,7810,N314UE,1/29/2004,4,29,2015,3,20,0,228,delayed,827,1644,1155,1625,270,,264,148,148,132,13.3101,163.67
DH,IAD,JFK,7812,N324UE,1/29/2004,4,29,2015,3,21,0,228,delayed,829,1737,1102,1100,-2,,21,273,273,232,13.316,163.68
DH,IAD,JFK,7814,N620BR,1/29/2004,4,29,2015,3,21,0,228,ontime,829,2115,949,928,-21,,-2,80,80,43,13.28,163.71
DH,IAD,JFK,7816,N330UE,1/29/2004,4,29,2015,3,21,0,228,ontime,829,1613,1143,1134,-9,,-7,254,254,236,13.25,163.6665
DL,DCA,JFK,746,N954DL,1/29/2004,4,29,2015,3,21,0,213,ontime,830,1500,1036,1036,0,,-2,126,126,97,13.27,163.63
DL,DCA,LGA,1740,N241DL,1/29/2004,4,29,2015,3,21,0,214,ontime,830,630,1013,1011,-2,,-5,103,103,74,13.28,163.7246
DL,DCA,LGA,1742,N242DL,1/29/2004,4,29,2015,3,21,0,214,ontime,830,728,1157,1153,-4,,-5,387,387,361,13.2791,163.75
DL,DCA,LGA,1744,N225DL,1/29/2004,4,29,2015,3,21,0,214,delayed,830,834,1128,1205,37,,36,238,238,219,13.265,163.7564
DL,DCA,LGA,1748,N232DZ,1/29/2004,4,29,2015,3,21,0,214,ontime,830,1032,1420,1408,-12,,-6,230,230,201,13.261,163.7601
DL,DCA,LGA,1750,N242DL,1/29/2004,4,29,2015,3,21,0,214,delayed,830,1128,1212,1145,-27,,0,402,402,352,13.2653,163.67
DL,DCA,LGA,1752,N225DL,1/29/2004,4,29,2015,3,21,0,214,ontime,830,1230,1650,1622,-28,,-4,320,320,281,13.27,163.6778
DL,DCA,LGA,1754,N241DL,1/29/2004,4,29,2015,3,21,0,214,delayed,830,1329,1015,1003,-12,,3,105,105,74,13.27,163.67
DL,DCA,LGA,1756,N232DZ,1/29/2004,4,29,2015,3,21,0,214,ontime,830,1430,1005,1009,4,,-2,95,95,71,13.27,163.75
DL,DCA,LGA,1758,N242DL,1/29/2004,4,29,2015,3,21,0,214,delayed,830,1531,1105,1059,-6,,0,155,155,126,13.2847,163.75
DL,DCA,LGA,1760,N225DL,1/29/2004,4,29,2015,3,21,0,214,delayed,830,1629,935,940,5,,14,65,65,46,13.2883,163.66
DL,DCA,LGA,1762,N241DL,1/29/2004,4,29,2015,3,21,0,214,delayed,830,1730,1145,1143,-2,,6,135,135,116,13.2799,163.6619
DL,DCA,LGA,1764,N221DL,1/29/2004,4,29,2015,3,21,0,214,ontime,830,1829,955,944,-11,,-6,145,145,119,13.29,163.69
DL,DCA,LGA,1766,N242DL,1/29/2004,4,29,2015,3,21,0,214,delayed,830,1928,1105,1053,-12,,1,275,275,242,13.28,163.66
DL,DCA,LGA,1768,N225DL,1/29/2004,4,29,2015,3,21,0,214,ontime,830,2031,1215,1200,-15,,-2,165,165,138,13.29,163.62
MQ,DCA,JFK,4752,N710MQ,1/29/2004,4,29,2015,3,21,0,213,delayed,830,1633,1035,1024,-11,,3,245,245,216,13.2801,163.57
MQ,DCA,JFK,4760,N701MQ,1/29/2004,4,29,2015,3,21,0,213,ontime,830,559,1315,1307,-8,,-5,165,165,144,13.2898,163.63
MQ,DCA,JFK,4784,N703MQ,1/29/2004,4,29,2015,3,21,0,213,ontime,830,1829,1020,1002,-18,,-10,110,110,92,13.285,163.53
MQ,DCA,LGA,4952,N719MQ,1/29/2004,4,29,2015,3,21,0,214,ontime,830,650,1345,1350,5,,-1,195,195,187,13.3,163.7
MQ,DCA,LGA,4954,N721MQ,1/29/2004,4,29,2015,3,21,0,214,delayed,830,749,1110,1109,-1,,9,340,340,307,13.295,163.74
MQ,DCA,LGA,4956,N704MQ,1/29/2004,4,29,2015,3,21,0,214,ontime,830,855,1323,1310,-13,,-1,233,233,205,13.3099,163.77
MQ,DCA,LGA,4964,N733MQ,1/29/2004,4,29,2015,3,21,0,214,delayed,830,1257,1152,1143,-9,,11,382,382,339,13.28,163.7309
MQ,DCA,LGA,4966,N719MQ,1/29/2004,4,29,2015,3,21,0,214,ontime,830,1428,1158,1208,10,,-3,148,148,103,13.27,163.75
MQ,DCA,LGA,4968,N703MQ,1/29/2004,4,29,2015,3,22,0,214,delayed,830,1527,1500,2010,310,,339,270,270,223,13.27,163.86
MQ,DCA,LGA,4972,N733MQ,1/29/2004,4,29,2015,3,22,0,214,ontime,830,1654,937,925,-12,,-2,67,67,39,13.24,163.91
MQ,DCA,LGA,4976,N716MQ,1/29/2004,4,29,2015,3,22,0,214,ontime,830,1902,1400,1358,-2,,-4,210,210,188,13.2401,163.78
UA,IAD,LGA,846,N507UA,1/29/2004,4,29,2015,3,22,0,229,ontime,830,848,1245,1232,-13,,-3,195,195,151,13.2537,163.82
US,DCA,LGA,1479,N727UW,1/29/2004,4,29,2015,3,22,0,214,delayed,830,632,950,1023,33,,53,80,80,41,13.23,163.79
US,DCA,LGA,2160,N751UW,1/29/2004,4,29,2015,3,22,0,214,ontime,830,657,940,926,-14,,-6,70,70,34,13.24,163.79
US,DCA,LGA,2162,N722UW,1/29/2004,4,29,2015,3,22,0,214,ontime,830,755,1122,1111,-11,,-2,172,172,148,13.24,163.86
US,DCA,LGA,2164,N711UW,1/29/2004,4,29,2015,3,22,0,214,delayed,830,858,1154,1142,-12,,11,204,204,152,13.23,163.9054
US,DCA,LGA,2166,N765UW,1/29/2004,4,29,2015,3,22,0,214,delayed,830,958,1150,1135,-15,,3,140,140,668,13.23,163.88
US,DCA,LGA,2168,N751UW,1/29/2004,4,29,2015,3,22,0,214,delayed,830,1058,1335,1332,-3,,5,185,185,150,13.235,163.81
US,DCA,LGA,2170,N722UW,1/29/2004,4,29,2015,3,22,0,214,delayed,830,1155,1425,1423,-2,,15,235,235,197,13.23,163.85
US,DCA,LGA,2172,N711UW,1/29/2004,4,29,2015,3,22,0,214,ontime,830,1256,1715,1650,-25,,-4,345,345,297,13.19,163.85
US,DCA,LGA,2174,N765UW,1/29/2004,4,29,2015,3,22,0,214,delayed,830,1356,1219,1230,11,,4,409,409,392,13.2162,163.8369
US,DCA,LGA,2176,N751UW,1/29/2004,4,29,2015,3,22,0,214,ontime,830,1457,1127,1111,-16,,-6,177,177,140,13.215,163.8699
US,DCA,LGA,2178,N722UW,1/29/2004,4,29,2015,3,22,0,214,ontime,830,1556,1213,1205,-8,,-1,223,223,198,13.1954,163.81
US,DCA,LGA,2180,N711UW,1/29/2004,4,29,2015,3,22,0,214,delayed,830,1659,1139,1143,4,,8,369,369,345,13.18,163.78
US,DCA,LGA,2182,N704UW,1/29/2004,4,29,2015,3,23,0,214,ontime,830,1758,1019,1014,-5,,-2,169,169,139,13.2,163.8154
US,DCA,LGA,2184,N751UW,1/29/2004,4,29,2015,3,23,0,214,delayed,830,1857,1655,1818,83,,86,325,325,291,13.21,163.8
US,DCA,LGA,2186,N722UW,1/29/2004,4,29,2015,3,23,0,214,ontime,830,2001,1116,1043,-33,,-5,166,166,117,13.2142,163.73
US,DCA,LGA,2188,N711UW,1/29/2004,4,29,2015,3,23,0,214,ontime,830,2055,1228,1228,0,,-5,358,358,345,13.215,163.828
RU,BWI,EWR,3372,N16149,1/29/2004,4,29,2015,3,23,0,169,ontime,830,1718,1012,1020,8,,-4,162,162,139,13.23,163.79
RU,BWI,EWR,2703,N13968,1/29/2004,4,29,2015,3,23,0,169,delayed,830,659,850,1120,150,,165,80,80,47,13.21,163.67
RU,BWI,EWR,2303,N13550,1/29/2004,4,29,2015,3,23,0,169,delayed,830,1030,1120,1128,8,,31,170,170,128,13.215,163.61
RU,BWI,EWR,2403,N13936,1/29/2004,4,29,2015,3,23,0,169,ontime,830,1451,1010,952,-18,,-6,100,100,67,13.2101,163.64
CO,DCA,EWR,808,N14652,1/29/2004,4,29,2015,3,23,0,199,ontime,830,1255,1330,1256,-34,,-6,240,240,180,13.185,163.6214
CO,DCA,EWR,814,N16701,1/29/2004,4,29,2015,3,23,0,199,ontime,830,1728,1145,1201,16,,-7,135,135,112,13.18,163.48
CO,DCA,EWR,806,N14664,1/29/2004,4,29,2015,3,23,0,199,ontime,830,732,1154,1127,-27,,-5,204,204,161,13.22,163.5343
CO,DCA,EWR,816,N15659,1/29/2004,4,29,2015,3,23,0,199,delayed,830,1852,1046,1035,-11,,0,196,196,170,13.2,163.52
DH,IAD,EWR,7299,N653BR,1/29/2004,4,29,2015,3,23,0,213,delayed,830,913,1415,1430,15,,43,225,225,178,13.2199,163.5
DH,IAD,EWR,7302,N701BR,1/29/2004,4,29,2015,3,23,0,213,ontime,830,1659,1114,1104,-10,,-7,164,164,143,13.2252,163.48
DH,IAD,EWR,7303,N701BR,1/29/2004,4,29,2015,3,23,0,213,delayed,830,1237,1105,1132,27,,30,155,155,132,13.23,163.46
DH,IAD,EWR,7304,N636BR,1/29/2004,4,29,2015,3,23,0,213,delayed,830,2211,1417,1415,-2,,10,227,227,185,13.2235,163.4348
DH,IAD,EWR,7305,N315UE,1/29/2004,4,29,2015,3,23,0,213,ontime,830,627,1010,939,-31,,-5,100,100,59,13.225,163.5213
DH,IAD,EWR,7307,N301UE,1/29/2004,4,29,2015,3,23,0,213,ontime,830,1427,1130,1113,-17,,-2,120,120,89,13.235,163.52
RU,DCA,EWR,2879,N13965,1/29/2004,4,29,2015,3,24,0,199,ontime,830,2057,1131,1125,-6,,-1,181,181,161,13.24,163.595
RU,DCA,EWR,2181,N14952,1/29/2004,4,29,2015,3,24,0,199,ontime,830,1633,950,958,8,,-1,80,80,55,13.2601,163.64
RU,IAD,EWR,2156,N34111,1/29/2004,4,29,2015,3,24,0,213,ontime,830,1452,1029,1035,6,,-5,179,179,168,13.27,163.585
RU,DCA,EWR,2761,N13550,1/29/2004,4,29,2015,3,24,0,199,ontime,830,640,850,828,-22,,-5,80,80,50,13.255,163.62
RU,IAD,EWR,2855,N19554,1/29/2004,4,29,2015,3,24,0,213,ontime,830,654,1144,1142,-2,,-5,134,134,112,13.26,163.64
RU,IAD,EWR,2385,N14505,1/29/2004,4,29,2015,3,24,0,213,delayed,830,1855,1146,1130,-16,,19,196,196,147,13.2718,163.69
RU,DCA,EWR,2216,N13550,1/29/2004,4,29,2015,3,24,0,199,ontime,830,1405,900,844,-16,,-2,90,90,53,13.265,163.65
RU,IAD,EWR,2692,N17507,1/29/2004,4,29,2015,3,24,0,213,ontime,830,1259,840,821,-19,,-1,70,70,33,13.275,163.65
RU,DCA,EWR,2261,N13970,1/29/2004,4,29,2015,3,24,0,199,delayed,830,1620,948,900,-48,,22,78,78,668,13.275,163.6248
RU,DCA,EWR,2582,N14902,1/29/2004,4,29,2015,3,24,0,199,ontime,830,857,835,830,-5,,-4,65,65,39,13.275,163.55
RU,IAD,EWR,2497,N11536,1/29/2004,4,29,2015,3,24,0,213,ontime,830,1659,938,924,-14,,-5,128,128,101,13.28,163.5419
OH,BWI,JFK,5935,N958CA,1/30/2004,5,30,2015,3,24,0,184,delayed,830,1455,1008,1051,43,,46,158,158,132,13.28,163.51
DH,DCA,JFK,6155,N409FJ,1/30/2004,5,30,2015,3,24,0,213,ontime,830,1640,1006,1006,0,,-5,96,96,76,13.28,163.43
DH,IAD,LGA,7208,N668BR,1/30/2004,5,30,2015,3,24,0,229,ontime,830,1237,1018,1002,-16,,-8,108,108,62,13.275,163.41
DH,IAD,LGA,7211,N331UE,1/30/2004,5,30,2015,3,24,0,229,ontime,830,1528,1029,1032,3,,-3,119,119,91,13.27,163.35
DH,IAD,LGA,7215,N671BR,1/30/2004,5,30,2015,3,24,0,229,ontime,830,1709,1028,1018,-10,,-8,58,58,29,13.28,163.4
DH,IAD,LGA,7684,N620BR,1/30/2004,5,30,2015,3,24,0,229,ontime,830,2127,1018,1004,-14,,-4,168,168,135,13.25,163.26
DH,IAD,LGA,7790,N651BR,1/30/2004,5,30,2015,3,24,0,229,delayed,830,632,1038,1140,2,,22,128,128,772,13.26,163.25
DH,IAD,LGA,7792,N655BR,1/30/2004,5,30,2015,3,24,0,229,ontime,830,1030,1112,1106,-6,,-7,102,102,82,13.265,163.32
DH,IAD,JFK,7800,N622BR,1/30/2004,5,30,2015,3,24,0,228,ontime,830,831,1017,953,-24,,-6,107,107,76,13.26,163.31
DH,IAD,JFK,7806,N623BR,1/30/2004,5,30,2015,3,24,0,228,ontime,830,1241,943,929,-14,,-9,73,73,46,13.25,163.3
DH,IAD,JFK,7808,N307UE,1/30/2004,5,30,2015,3,24,0,228,ontime,830,1459,910,924,14,,-7,100,100,78,13.245,163.291
DH,IAD,JFK,7810,N313UE,1/30/2004,5,30,2015,3,24,0,228,ontime,831,1641,958,950,-8,,-2,87,87,63,13.24,163.18
