schedtime,carrier,deptime,dest,distance,date,flightnumber,origin,weather,dayweek,daymonth,tailnu,delay,DEPARTURE_DELAY,SCHEDULED_TIME,ELAPSED_TIME,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY
805,RU,1029,EWR,169,1/24/2004,2303,BWI,0,6,24,N15926,ontime,1,217,217,1342,1328,-14
805,CO,1252,EWR,199,1/24/2004,808,DCA,0,6,24,N33608,ontime,27,334,334,1139,1156,17
805,DH,824,EWR,213,1/24/2004,7299,IAD,0,6,24,N640BR,ontime,7,243,243,1008,1003,-5
805,DH,1658,EWR,213,1/24/2004,7302,IAD,0,6,24,N675BR,ontime,-2,77,77,922,921,-1
805,DH,1240,EWR,213,1/24/2004,7303,IAD,0,6,24,N675BR,ontime,9,148,148,1033,1050,17
805,DH,2118,EWR,213,1/24/2004,7304,IAD,0,6,24,N654BR,ontime,-2,186,186,1011,1015,4
805,RU,929,EWR,199,1/24/2004,2582,DCA,0,6,24,N48901,ontime,-4,172,172,957,1008,11
805,RU,1456,EWR,213,1/24/2004,2156,IAD,0,6,24,N12135,ontime,23,365,365,1210,1230,20
805,RU,1556,EWR,199,1/24/2004,2361,DCA,0,6,24,N14505,ontime,-4,230,230,1355,1332,-23
805,RU,659,EWR,213,1/24/2004,2855,IAD,0,6,24,N15926,delayed,1,70,70,915,,
805,RU,640,EWR,199,1/24/2004,2761,DCA,0,6,24,N14930,ontime,-11,75,75,920,911,-9
805,RU,1358,EWR,199,1/24/2004,2216,DCA,0,6,24,N12552,ontime,0,160,160,1245,1239,-6
805,RU,1658,EWR,213,1/24/2004,2497,IAD,0,6,24,N34111,ontime,4,70,70,915,,
805,RU,1728,EWR,199,1/24/2004,2097,DCA,0,6,24,N11548,ontime,1,320,320,1625,1634,9
805,OH,1455,JFK,184,1/25/2004,5935,BWI,0,7,25,N967CA,ontime,0,265,265,1030,1014,-16
805,DH,1656,JFK,213,1/25/2004,6155,DCA,0,7,25,N402FJ,ontime,6,126,126,1111,1106,-5
805,DH,1251,LGA,229,1/25/2004,7208,IAD,0,7,25,N647BR,ontime,8,170,170,955,,
805,DH,1455,LGA,229,1/25/2004,7211,IAD,0,7,25,N708BR,ontime,9,185,185,1110,1104,-6
805,DH,1900,LGA,229,1/25/2004,7215,IAD,0,7,25,N698BR,delayed,-2,112,112,857,842,-15
805,DH,2244,LGA,229,1/25/2004,7684,IAD,0,7,25,N683BR,delayed,36,144,144,929,958,29
805,DH,901,JFK,228,1/25/2004,7800,IAD,0,7,25,N634BR,ontime,31,63,63,908,1020,72
805,DH,1326,JFK,228,1/25/2004,7806,IAD,0,7,25,N665BR,delayed,-10,85,85,1030,1012,-18
805,DH,1452,JFK,228,1/25/2004,7808,IAD,0,7,25,N322UE,ontime,-5,146,146,1031,1012,-19
805,DH,1641,JFK,228,1/25/2004,7810,IAD,0,7,25,N332UE,ontime,10,122,122,1107,1107,0
805,DH,1715,JFK,228,1/25/2004,7812,IAD,0,7,25,N306UE,delayed,38,160,160,1045,1112,27
805,DH,2122,JFK,228,1/25/2004,7814,IAD,1,7,25,N657BR,delayed,-5,148,148,1133,1123,-10
805,DH,1600,JFK,228,1/25/2004,7816,IAD,0,7,25,N321UE,ontime,-6,120,120,905,921,16
805,DL,1535,JFK,213,1/25/2004,746,DCA,0,7,25,N931DL,delayed,-9,93,93,938,918,-20
805,DL,826,LGA,214,1/25/2004,1744,DCA,0,7,25,N231DN,ontime,31,127,127,1012,1034,22
805,DL,1026,LGA,214,1/25/2004,1748,DCA,0,7,25,N225DL,ontime,-7,95,95,940,931,-9
805,DL,1128,LGA,214,1/25/2004,1750,DCA,0,7,25,N223DZ,ontime,-5,181,181,1006,1006,0
805,DL,1229,LGA,214,1/25/2004,1752,DCA,0,7,25,N231DN,ontime,-11,108,108,953,936,-17
806,DL,1330,LGA,214,1/25/2004,1754,DCA,0,7,25,N242DL,ontime,-8,164,164,1050,1030,-20
806,DL,1429,LGA,214,1/25/2004,1756,DCA,0,7,25,N225DL,ontime,7,204,204,930,938,8
806,DL,1530,LGA,214,1/25/2004,1758,DCA,0,7,25,N223DZ,ontime,-1,191,191,1117,1114,-3
806,DL,1633,LGA,214,1/25/2004,1760,DCA,0,7,25,N231DN,ontime,1,92,92,938,933,-5
807,DL,1729,LGA,214,1/25/2004,1762,DCA,0,7,25,N242DL,ontime,-6,128,128,1115,1121,6
808,DL,1829,LGA,214,1/25/2004,1764,DCA,0,7,25,N225DL,ontime,4,208,208,1036,1050,14
808,DL,1930,LGA,214,1/25/2004,1766,DCA,0,7,25,N223DZ,ontime,2,197,197,1325,1332,7
808,DL,2031,LGA,214,1/25/2004,1768,DCA,0,7,25,N231DN,ontime,85,68,68,916,1040,84
808,MQ,1604,JFK,213,1/25/2004,4752,DCA,0,7,25,N718MQ,delayed,1,50,50,858,907,9
808,MQ,917,JFK,213,1/25/2004,4771,DCA,0,7,25,N703MQ,ontime,4,110,110,858,,
808,MQ,1852,JFK,213,1/25/2004,4784,DCA,0,7,25,N708MQ,ontime,-5,65,65,1013,1008,-5
809,MQ,1255,LGA,214,1/25/2004,4964,DCA,0,7,25,N732MQ,ontime,-2,292,292,1601,1547,-14
809,MQ,1528,LGA,214,1/25/2004,4968,DCA,0,7,25,N708MQ,delayed,-5,119,119,1008,932,-36
809,MQ,1659,LGA,214,1/25/2004,4972,DCA,0,7,25,N851MQ,ontime,-8,60,60,909,907,-2
810,MQ,1859,LGA,214,1/25/2004,4976,DCA,0,7,25,N723MQ,ontime,-6,80,80,930,1012,42
810,UA,845,LGA,229,1/25/2004,846,IAD,0,7,25,N581UA,ontime,15,345,345,1055,1056,1
810,US,859,LGA,214,1/25/2004,2164,DCA,0,7,25,N768UW,ontime,11,361,361,1111,1107,-4
810,US,954,LGA,214,1/25/2004,2166,DCA,0,7,25,N767UW,ontime,10,188,188,1318,1329,11
810,US,1053,LGA,214,1/25/2004,2168,DCA,0,7,25,N738UW,ontime,-10,280,280,1550,1530,-20
810,US,1156,LGA,214,1/25/2004,2170,DCA,0,7,25,N714UW,ontime,-3,143,143,1033,1034,1
810,US,1254,LGA,214,1/25/2004,2172,DCA,0,7,25,N768UW,ontime,-4,155,155,1045,1045,0
810,US,1356,LGA,214,1/25/2004,2174,DCA,0,7,25,N767UW,ontime,-2,270,270,1040,1013,-27
810,US,1455,LGA,214,1/25/2004,2176,DCA,0,7,25,N738UW,ontime,0,320,320,1630,1607,-23
810,US,1600,LGA,214,1/25/2004,2178,DCA,0,7,25,N714UW,ontime,-8,125,125,1015,949,-26
810,US,1655,LGA,214,1/25/2004,2180,DCA,0,7,25,N725UW,ontime,-3,185,185,1115,1103,-12
810,US,1754,LGA,214,1/25/2004,2182,DCA,0,7,25,N767UW,ontime,12,140,140,930,958,28
810,US,1855,LGA,214,1/25/2004,2184,DCA,0,7,25,N738UW,ontime,3,130,130,920,903,-17
810,US,1953,LGA,214,1/25/2004,2186,DCA,0,7,25,N714UW,ontime,-7,145,145,1135,1119,-16
810,US,2057,LGA,214,1/25/2004,2188,DCA,0,7,25,N760UW,delayed,20,90,90,1040,1059,19
810,RU,1456,EWR,169,1/25/2004,2403,BWI,0,7,25,N14505,ontime,-3,80,80,930,915,-15
810,RU,1137,EWR,169,1/25/2004,2303,BWI,0,7,25,N16927,delayed,-5,70,70,920,907,-13
810,RU,1729,EWR,169,1/25/2004,3372,BWI,0,7,25,N13908,ontime,-3,175,175,1305,1302,-3
810,RU,1313,EWR,169,1/25/2004,2703,BWI,0,7,25,N13955,ontime,7,145,145,1135,1204,29
810,CO,1620,EWR,199,1/25/2004,810,DCA,0,7,25,N33608,ontime,-1,224,224,1254,1229,-25
810,CO,1251,EWR,199,1/25/2004,1767,DCA,0,7,25,N14645,ontime,-1,155,155,1045,1044,-1
810,CO,1856,EWR,199,1/25/2004,816,DCA,0,7,25,N16650,ontime,-9,119,119,1009,1000,-9
810,DH,830,EWR,213,1/25/2004,7299,IAD,0,7,25,N694BR,ontime,-7,295,295,1605,1535,-30
810,DH,1720,EWR,213,1/25/2004,7302,IAD,0,7,25,N671BR,ontime,-13,225,225,1355,1357,2
810,DH,1238,EWR,213,1/25/2004,7303,IAD,0,7,25,N671BR,ontime,6,154,154,1044,1049,5
810,DH,2120,EWR,213,1/25/2004,7304,IAD,0,7,25,N664BR,delayed,-4,98,98,948,952,4
810,DH,1521,EWR,213,1/25/2004,7307,IAD,0,7,25,N329UE,delayed,-5,85,85,935,929,-6
810,RU,2244,EWR,199,1/25/2004,2879,DCA,0,7,25,N13936,delayed,0,148,148,1138,1132,-6
810,RU,926,EWR,199,1/25/2004,2582,DCA,0,7,25,N11548,ontime,3,191,191,1121,1103,-18
810,RU,840,EWR,213,1/25/2004,2254,IAD,0,7,25,N13936,ontime,-2,202,202,1132,1133,1
810,RU,1859,EWR,213,1/25/2004,2385,IAD,0,7,25,N16151,delayed,-1,193,193,1023,1027,4
810,RU,1456,EWR,213,1/25/2004,2156,IAD,0,7,25,N41104,ontime,10,147,147,937,936,-1
810,RU,1655,EWR,213,1/25/2004,2497,IAD,0,7,25,N14907,ontime,-1,142,142,932,922,-10
810,RU,1356,EWR,199,1/25/2004,2216,DCA,0,7,25,N14950,ontime,-1,210,210,940,937,-3
810,RU,1736,EWR,199,1/25/2004,2097,DCA,0,7,25,N13956,ontime,-3,130,130,1120,1108,-12
810,OH,1500,JFK,184,1/26/2004,5935,BWI,0,1,26,N811CA,ontime,-10,120,120,910,904,-6
810,DH,1243,LGA,229,1/26/2004,7208,IAD,0,1,26,N681BR,ontime,-9,115,115,1005,938,-27
810,DH,1612,LGA,229,1/26/2004,7211,IAD,0,1,26,N708BR,delayed,-6,55,55,905,856,-9
810,DH,1947,LGA,229,1/26/2004,7215,IAD,0,1,26,N656BR,delayed,-7,123,123,1013,942,-31
810,DH,2150,LGA,229,1/26/2004,7684,IAD,0,1,26,N670BR,delayed,-5,121,121,1011,957,-14
810,DH,1001,LGA,229,1/26/2004,7790,IAD,0,1,26,N624BR,delayed,-7,129,129,919,846,-33
810,DH,1035,LGA,229,1/26/2004,7792,IAD,0,1,26,N708BR,delayed,-6,138,138,928,914,-14
810,DH,839,JFK,228,1/26/2004,7800,IAD,0,1,26,N683BR,ontime,48,38,38,848,940,52
810,DH,1235,JFK,228,1/26/2004,7806,IAD,0,1,26,N653BR,ontime,-10,130,130,1120,1113,-7
810,DH,1459,JFK,228,1/26/2004,7808,IAD,0,1,26,N330UE,delayed,,133,133,1123,,
810,DH,1759,JFK,228,1/26/2004,7810,IAD,0,1,26,N329UE,delayed,-11,144,144,1134,1117,-17
810,DH,1829,JFK,228,1/26/2004,7812,IAD,0,1,26,N333UE,delayed,5,232,232,1502,1507,5
810,DH,2120,JFK,228,1/26/2004,7814,IAD,0,1,26,N687BR,ontime,-9,107,107,957,936,-21
810,DH,1635,JFK,228,1/26/2004,7816,IAD,0,1,26,N316UE,ontime,8,322,322,1032,1057,25
810,DL,1509,JFK,213,1/26/2004,746,DCA,1,1,26,N905DL,delayed,-1,165,165,955,1012,17
811,DL,741,LGA,214,1/26/2004,1742,DCA,1,1,26,N225DL,delayed,-4,292,292,1603,1546,-17
811,DL,929,LGA,214,1/26/2004,1746,DCA,0,1,26,N231DN,ontime,-5,319,319,1630,1606,-24
811,DL,1033,LGA,214,1/26/2004,1748,DCA,0,1,26,N221DL,ontime,0,124,124,1015,1006,-9
811,DL,1129,LGA,214,1/26/2004,1750,DCA,0,1,26,N225DL,ontime,-2,320,320,1031,1029,-2
811,DL,1229,LGA,214,1/26/2004,1752,DCA,0,1,26,N242DL,ontime,-4,102,102,953,956,3
811,DL,1328,LGA,214,1/26/2004,1754,DCA,0,1,26,N231DN,ontime,13,126,126,1017,1015,-2
811,DL,1433,LGA,214,1/26/2004,1756,DCA,0,1,26,N221DL,delayed,-9,63,63,1014,953,-21
812,DL,1540,LGA,214,1/26/2004,1758,DCA,1,1,26,N225DL,delayed,-3,122,122,1114,1046,-28
812,DL,1634,LGA,214,1/26/2004,1760,DCA,0,1,26,N242DL,ontime,34,248,248,1020,1056,36
812,DL,1730,LGA,214,1/26/2004,1762,DCA,0,1,26,N231DN,ontime,-9,197,197,1129,1121,-8
812,DL,1931,LGA,214,1/26/2004,1766,DCA,0,1,26,N225DL,ontime,-10,87,87,939,914,-25
813,DL,2031,LGA,214,1/26/2004,1768,DCA,0,1,26,N242DL,ontime,21,277,277,1050,1106,16
813,MQ,1619,JFK,213,1/26/2004,4752,DCA,1,1,26,N713MQ,delayed,-1,151,151,1044,1036,-8
813,MQ,1956,JFK,213,1/26/2004,4784,DCA,1,1,26,N711MQ,delayed,-8,37,37,850,843,-7
814,MQ,1017,LGA,214,1/26/2004,4954,DCA,1,1,26,N718MQ,delayed,-8,165,165,1059,1038,-21
814,MQ,920,LGA,214,1/26/2004,4956,DCA,1,1,26,N728MQ,delayed,-7,124,124,1018,1002,-16
814,MQ,1607,LGA,214,1/26/2004,4964,DCA,1,1,26,N730MQ,delayed,11,189,189,1023,1034,11
814,MQ,2010,LGA,214,1/26/2004,4976,DCA,1,1,26,N728MQ,delayed,-2,43,43,857,858,1
814,UA,929,LGA,229,1/26/2004,846,IAD,1,1,26,N525UA,delayed,-8,169,169,1203,1159,-4
815,US,646,LGA,214,1/26/2004,1479,DCA,0,1,26,N767UW,delayed,-5,246,246,1021,1026,5
815,US,729,LGA,214,1/26/2004,2160,DCA,0,1,26,N704UW,delayed,-8,169,169,1104,1050,-14
815,US,801,LGA,214,1/26/2004,2162,DCA,0,1,26,N762UW,ontime,-2,121,121,1016,1021,5
815,US,925,LGA,214,1/26/2004,2164,DCA,1,1,26,N760UW,delayed,29,257,257,1432,1500,28
815,US,956,LGA,214,1/26/2004,2166,DCA,0,1,26,N710UW,ontime,-8,188,188,1323,1312,-11
815,US,1100,LGA,214,1/26/2004,2168,DCA,0,1,26,N704UW,delayed,-2,128,128,1023,1018,-5
815,US,1358,LGA,214,1/26/2004,2174,DCA,0,1,26,N710UW,ontime,7,117,117,1012,1020,8
815,US,1559,LGA,214,1/26/2004,2178,DCA,0,1,26,N762UW,ontime,-2,230,230,1505,1503,-2
815,US,1703,LGA,214,1/26/2004,2180,DCA,0,1,26,N760UW,ontime,-7,155,155,1050,1043,-7
815,US,1756,LGA,214,1/26/2004,2182,DCA,0,1,26,N710UW,ontime,77,95,95,950,1052,62
815,US,1900,LGA,214,1/26/2004,2184,DCA,0,1,26,N704UW,ontime,0,85,85,840,820,-20
815,US,1955,LGA,214,1/26/2004,2186,DCA,0,1,26,N762UW,ontime,10,195,195,1230,1246,16
815,US,2118,LGA,214,1/26/2004,2188,DCA,0,1,26,N760UW,delayed,-5,140,140,1035,1020,-15
815,RU,1737,EWR,169,1/26/2004,3372,BWI,0,1,26,N15555,delayed,-3,130,130,1025,1017,-8
815,RU,1504,EWR,169,1/26/2004,2403,BWI,0,1,26,N17513,ontime,-5,110,110,1005,938,-27
815,CO,750,EWR,199,1/26/2004,806,DCA,1,1,26,N13624,delayed,2,200,200,1235,1235,0
815,CO,1922,EWR,199,1/26/2004,816,DCA,0,1,26,N23661,delayed,4,245,245,1420,1403,-17
815,CO,1254,EWR,199,1/26/2004,808,DCA,0,1,26,N33637,ontime,-9,319,319,1634,1552,-42
815,DH,840,EWR,213,1/26/2004,7299,IAD,0,1,26,N655BR,ontime,-3,115,115,1010,1010,0
815,DH,1501,EWR,213,1/26/2004,7303,IAD,0,1,26,N685BR,delayed,9,165,165,1200,1223,23
815,DH,2150,EWR,213,1/26/2004,7304,IAD,0,1,26,N631BR,delayed,-1,200,200,1235,1222,-13
815,DH,632,EWR,213,1/26/2004,7305,IAD,0,1,26,N316UE,ontime,-7,120,120,1115,1127,12
815,DH,1457,EWR,213,1/26/2004,7307,IAD,1,1,26,N320UE,delayed,-1,290,290,1605,1544,-21
815,RU,1500,EWR,213,1/26/2004,2156,IAD,0,1,26,N14116,delayed,26,255,255,1130,1155,25
815,RU,2055,EWR,199,1/26/2004,2879,DCA,0,1,26,N21537,ontime,-3,100,100,955,950,-5
815,RU,856,EWR,199,1/26/2004,2582,DCA,0,1,26,N13929,ontime,1,130,130,1125,1151,26
815,RU,1939,EWR,213,1/26/2004,2385,IAD,0,1,26,N34110,delayed,-4,60,60,915,935,20
815,RU,1258,EWR,213,1/26/2004,2692,IAD,0,1,26,N16511,ontime,-9,117,117,1012,943,-29
815,RU,1754,EWR,213,1/26/2004,2497,IAD,0,1,26,N11539,delayed,-3,295,295,1610,1553,-17
815,RU,1358,EWR,199,1/26/2004,2216,DCA,0,1,26,N15973,ontime,0,305,305,1620,1559,-21
815,RU,1755,EWR,199,1/26/2004,2261,DCA,1,1,26,N16927,delayed,-5,380,380,1135,1137,2
815,OH,1515,JFK,184,1/27/2004,5935,BWI,0,2,27,N712CA,ontime,-1,316,316,1631,1612,-19
815,DH,1941,JFK,213,1/27/2004,6155,DCA,0,2,27,N420FJ,delayed,2,288,288,1103,1130,27
815,DH,1409,LGA,229,1/27/2004,7208,IAD,1,2,27,N661BR,delayed,-14,82,82,937,911,-26
815,DH,1520,LGA,229,1/27/2004,7211,IAD,1,2,27,N676BR,delayed,-7,395,395,1150,1203,13
815,DH,1735,LGA,229,1/27/2004,7215,IAD,1,2,27,N631BR,delayed,-2,173,173,1108,1103,-5
815,DH,845,LGA,229,1/27/2004,7790,IAD,1,2,27,N624BR,delayed,-6,101,101,956,922,-34
815,DH,1031,LGA,229,1/27/2004,7792,IAD,0,2,27,N676BR,ontime,-3,110,110,1005,951,-14
815,DH,837,JFK,228,1/27/2004,7800,IAD,0,2,27,N670BR,delayed,-6,352,352,1207,1214,7
815,DH,1342,JFK,228,1/27/2004,7806,IAD,0,2,27,N643BR,delayed,-6,210,210,1345,1337,-8
815,DH,1512,JFK,228,1/27/2004,7808,IAD,1,2,27,N324UE,delayed,1,123,123,1118,1137,19
815,DH,1915,JFK,228,1/27/2004,7812,IAD,1,2,27,N316UE,delayed,-13,188,188,1123,1106,-17
815,DH,2155,JFK,228,1/27/2004,7814,IAD,1,2,27,N648BR,delayed,0,328,328,1043,1014,-29
815,DL,1505,JFK,213,1/27/2004,746,DCA,0,2,27,N927DA,delayed,-2,374,374,1229,1210,-19
815,DL,731,LGA,214,1/27/2004,1742,DCA,0,2,27,N232DZ,ontime,-8,202,202,1137,1108,-29
815,DL,842,LGA,214,1/27/2004,1744,DCA,0,2,27,N242DL,delayed,0,89,89,844,829,-15
815,DL,1032,LGA,214,1/27/2004,1748,DCA,0,2,27,N225DL,ontime,-8,173,173,1108,1104,-4
815,DL,1231,LGA,214,1/27/2004,1752,DCA,0,2,27,N242DL,ontime,-5,94,94,849,830,-19
815,DL,1430,LGA,214,1/27/2004,1756,DCA,0,2,27,N225DL,ontime,14,90,90,845,924,39
815,DL,1750,LGA,214,1/27/2004,1760,DCA,0,2,27,N242DL,delayed,3,140,140,935,937,2
815,DL,1927,LGA,214,1/27/2004,1764,DCA,0,2,27,N225DL,delayed,15,103,103,958,1026,28
815,DL,2030,LGA,214,1/27/2004,1768,DCA,0,2,27,N232DZ,delayed,4,95,95,850,834,-16
815,MQ,1551,JFK,213,1/27/2004,4752,DCA,0,2,27,N845MQ,delayed,1,88,88,943,,
815,MQ,1915,JFK,213,1/27/2004,4784,DCA,1,2,27,N710MQ,delayed,-7,95,95,850,821,-29
815,MQ,700,LGA,214,1/27/2004,4952,DCA,0,2,27,N713MQ,delayed,5,60,60,915,,
815,MQ,810,LGA,214,1/27/2004,4954,DCA,0,2,27,N722MQ,ontime,-5,103,103,958,949,-9
815,MQ,1612,LGA,214,1/27/2004,4966,DCA,1,2,27,N719MQ,delayed,-9,105,105,1000,955,-5
815,MQ,1459,LGA,214,1/27/2004,4968,DCA,0,2,27,N711MQ,ontime,-1,148,148,1043,1029,-14
815,MQ,1855,LGA,214,1/27/2004,4970,DCA,1,2,27,N703MQ,delayed,-9,125,125,920,910,-10
815,UA,1026,LGA,229,1/27/2004,846,IAD,1,2,27,N534UA,delayed,-4,181,181,1016,1020,4
815,US,625,LGA,214,1/27/2004,1479,DCA,0,2,27,N744UW,ontime,100,121,121,1116,1244,88
815,US,657,LGA,214,1/27/2004,2160,DCA,0,2,27,N741UW,ontime,-11,50,50,905,854,-11
816,US,757,LGA,214,1/27/2004,2162,DCA,0,2,27,N704UW,ontime,4,139,139,1035,1026,-9
816,US,858,LGA,214,1/27/2004,2164,DCA,0,2,27,N733UW,ontime,10,334,334,1550,1552,2
816,US,956,LGA,214,1/27/2004,2166,DCA,0,2,27,N724UW,ontime,3,130,130,1026,1019,-7
816,US,1057,LGA,214,1/27/2004,2168,DCA,0,2,27,N741UW,ontime,-9,81,81,937,915,-22
816,US,1156,LGA,214,1/27/2004,2170,DCA,0,2,27,N704UW,ontime,-5,54,54,910,906,-4
817,US,1300,LGA,214,1/27/2004,2172,DCA,0,2,27,N733UW,ontime,-8,35,35,852,845,-7
818,US,1357,LGA,214,1/27/2004,2174,DCA,0,2,27,N724UW,ontime,34,282,282,1100,1052,-8
818,US,1457,LGA,214,1/27/2004,2176,DCA,0,2,27,N741UW,ontime,43,162,162,1100,1140,40
818,US,1559,LGA,214,1/27/2004,2178,DCA,0,2,27,N704UW,ontime,-2,162,162,1100,1043,-17
818,US,1657,LGA,214,1/27/2004,2180,DCA,0,2,27,N733UW,ontime,,136,136,1134,,
819,RU,657,EWR,169,1/27/2004,2703,BWI,0,2,27,N12921,delayed,-4,60,60,919,922,3
820,CO,1813,EWR,199,1/27/2004,814,DCA,1,2,27,N10323,delayed,-3,115,115,1015,1006,-9
820,CO,1257,EWR,199,1/27/2004,808,DCA,0,2,27,N14613,delayed,-9,146,146,1146,1138,-8
820,DH,840,EWR,213,1/27/2004,7299,IAD,0,2,27,N646BR,delayed,-4,285,285,1605,1539,-26
820,DH,1824,EWR,213,1/27/2004,7302,IAD,1,2,27,N708BR,delayed,-4,320,320,1640,1643,3
820,DH,1348,EWR,213,1/27/2004,7303,IAD,0,2,27,N708BR,delayed,11,60,60,920,924,4
820,DH,2150,EWR,213,1/27/2004,7304,IAD,0,2,27,N646BR,delayed,-1,255,255,1035,1037,2
820,DH,1444,EWR,213,1/27/2004,7307,IAD,1,2,27,N322UE,delayed,-4,140,140,940,934,-6
820,RU,1456,EWR,213,1/27/2004,2156,IAD,0,2,27,N18982,delayed,-5,65,65,925,910,-15
820,RU,711,EWR,213,1/27/2004,2855,IAD,1,2,27,N17984,delayed,-2,115,115,915,916,1
820,RU,641,EWR,199,1/27/2004,2761,DCA,0,2,27,N34110,ontime,6,110,110,1010,1010,0
820,OH,1500,JFK,184,1/28/2004,5935,BWI,0,3,28,N809CA,ontime,-4,70,70,1030,1022,-8
820,DH,1631,JFK,213,1/28/2004,6155,DCA,0,3,28,N451FJ,ontime,3,356,356,1116,1058,-18
820,DH,1238,LGA,229,1/28/2004,7208,IAD,0,3,28,N647BR,ontime,3,242,242,1022,1038,16
820,DH,1552,LGA,229,1/28/2004,7211,IAD,0,3,28,N329UE,delayed,-2,242,242,1022,1043,21
820,DH,1744,LGA,229,1/28/2004,7215,IAD,0,3,28,N651BR,ontime,-4,99,99,959,959,0
820,DH,2151,LGA,229,1/28/2004,7684,IAD,0,3,28,N634BR,delayed,18,152,152,1152,1153,1
820,DH,640,LGA,229,1/28/2004,7790,IAD,0,3,28,N679BR,ontime,4,280,280,1500,1429,-31
820,DH,1038,LGA,229,1/28/2004,7792,IAD,0,3,28,N329UE,ontime,2,172,172,1012,1011,-1
820,DH,912,JFK,228,1/28/2004,7800,IAD,0,3,28,N660BR,delayed,36,116,116,916,951,35
820,DH,1331,JFK,228,1/28/2004,7806,IAD,0,3,28,N689BR,delayed,11,95,95,955,1005,10
820,DH,1451,JFK,228,1/28/2004,7808,IAD,0,3,28,N301UE,ontime,-2,250,250,1430,1426,-4
820,DH,1642,JFK,228,1/28/2004,7810,IAD,0,3,28,N320UE,ontime,,160,160,1100,,
820,DH,1832,JFK,228,1/28/2004,7812,IAD,0,3,28,N332UE,delayed,113,192,192,1132,1308,96
820,DH,2118,JFK,228,1/28/2004,7814,IAD,0,3,28,N658BR,ontime,-3,277,277,957,941,-16
820,DH,1610,JFK,228,1/28/2004,7816,IAD,0,3,28,N328UE,ontime,-5,110,110,1110,1056,-14
820,DL,1451,JFK,213,1/28/2004,746,DCA,0,3,28,N921DL,ontime,-2,152,152,1052,1035,-17
820,DL,729,LGA,214,1/28/2004,1742,DCA,0,3,28,N242DL,ontime,-7,125,125,1125,1104,-21
820,DL,931,LGA,214,1/28/2004,1746,DCA,0,3,28,N225DL,ontime,-2,208,208,1248,1237,-11
820,DL,1130,LGA,214,1/28/2004,1750,DCA,0,3,28,N242DL,ontime,-6,186,186,1026,1000,-26
820,DL,1329,LGA,214,1/28/2004,1754,DCA,0,3,28,N225DL,ontime,-1,106,106,1006,941,-25
820,DL,1529,LGA,214,1/28/2004,1758,DCA,0,3,28,N242DL,ontime,9,67,67,927,928,1
820,DL,1729,LGA,214,1/28/2004,1762,DCA,0,3,28,N225DL,ontime,-7,109,109,909,906,-3
820,DL,1830,LGA,214,1/28/2004,1764,DCA,0,3,28,N241DL,ontime,-2,165,165,1105,1049,-16
820,DL,2030,LGA,214,1/28/2004,1768,DCA,0,3,28,N232DZ,delayed,-5,320,320,1140,1132,-8
820,MQ,1529,JFK,213,1/28/2004,4752,DCA,0,3,28,N723MQ,ontime,,170,170,1010,,
820,MQ,1833,JFK,213,1/28/2004,4784,DCA,0,3,28,N845MQ,ontime,-6,85,85,945,1006,21
820,MQ,756,LGA,214,1/28/2004,4954,DCA,0,3,28,N708MQ,delayed,-4,178,178,1318,1338,20
820,MQ,1424,LGA,214,1/28/2004,4966,DCA,0,3,28,N836MQ,delayed,-12,89,89,949,938,-11
820,MQ,1513,LGA,214,1/28/2004,4968,DCA,0,3,28,N845MQ,ontime,-6,114,114,1014,1022,8
820,MQ,1551,LGA,214,1/28/2004,4970,DCA,0,3,28,N722MQ,ontime,-7,111,111,1011,1020,9
821,MQ,1719,LGA,214,1/28/2004,4972,DCA,0,3,28,N716MQ,delayed,0,179,179,1020,1014,-6
821,MQ,1941,LGA,214,1/28/2004,4976,DCA,0,3,28,N729MQ,delayed,15,131,131,932,942,10
821,UA,849,LGA,229,1/28/2004,846,IAD,0,3,28,N540UA,ontime,6,56,56,917,929,12
822,US,628,LGA,214,1/28/2004,1479,DCA,0,3,28,N758UW,ontime,-3,108,108,1010,1007,-3
822,US,657,LGA,214,1/28/2004,2160,DCA,0,3,28,N722UW,ontime,-1,308,308,1030,1035,5
822,US,830,LGA,214,1/28/2004,2162,DCA,0,3,28,N704UW,delayed,-1,59,59,921,924,3
823,US,921,LGA,214,1/28/2004,2164,DCA,0,3,28,N741UW,delayed,7,190,190,1333,1320,-13
823,US,1005,LGA,214,1/28/2004,2166,DCA,0,3,28,N709UW,ontime,68,141,141,1144,1244,60
823,US,1056,LGA,214,1/28/2004,2168,DCA,0,3,28,N722UW,ontime,-1,336,336,1659,1642,-17
823,US,1257,LGA,214,1/28/2004,2172,DCA,0,3,28,N741UW,ontime,-5,142,142,1045,1053,8
823,US,1458,LGA,214,1/28/2004,2176,DCA,0,3,28,N722UW,delayed,79,131,131,1134,1255,81
824,US,1555,LGA,214,1/28/2004,2178,DCA,0,3,28,N704UW,delayed,-7,113,113,1017,1002,-15
824,US,1656,LGA,214,1/28/2004,2180,DCA,0,3,28,N709UW,ontime,-6,255,255,1439,1431,-8
825,US,1758,LGA,214,1/28/2004,2182,DCA,0,3,28,N727UW,ontime,1,317,317,1642,1638,-4
825,US,1855,LGA,214,1/28/2004,2184,DCA,0,3,28,N722UW,ontime,-5,133,133,1038,1040,2
